,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
FOXL2NB,-0.526182966136,-0.474317387629,-0.230417721358,0.6864215425460001,1.2102620956,-0.566508414928,-0.148618214753,-0.981048941757,0.45706278724,-0.986378956768,2.0680260600200002,-1.5108171073199999,-0.601441215984,-0.38757007119900005,0.5199909953840001,0.193902215672,-0.224891122873,-0.510002003434,-1.6212510765900001,0.100028385994,-0.657185028414,-1.91097347862,-1.2124323379000002,1.06294551425,-1.92056141088,0.806195121299,1.279779721,0.182207653262,-2.25771039488,-0.920984796333,-2.12928635861,-2.56211002437,-3.0002988075099997,2.13392570257,0.10816307207900001,-0.86988266933,-3.25135292453,-2.62354012913,1.77933186588,0.44036790076000004,-0.65169972478,-0.25297409038,1.66961357368,1.7333106173099997,-0.501259842262,-0.8705016693019999,-1.508573765,-0.501463449234,1.02173958127,-0.40620431293399994,-2.30001724621,1.40248429917,-1.7729970764900003,0.22549425985399998,-0.532876604714,-0.0142250150407,-0.906164563918,-5.79688068108,-1.9940917938299998,-1.2086933582,-2.82784655189,-0.8924712278679999,0.8535317128300001,-0.575663925946,-3.81501055256,-1.9993500901499999,-1.8232710565999999,-1.1998847385299998,-1.5437562969,-0.11341899789999998,-0.48288180290399996,-2.895589261,-0.67789527912,-1.4433512569999998,-0.8781797417849999,-1.41156398,-0.760680399413,-0.454712236252,-0.0487395046201,-1.71641644685,-0.0217852663187,1.8517579601400003,0.471296677383,-1.4037648673700003,-0.633324418134,-0.0180368119104,-0.9517749165639999,-3.6087701151699996,-1.06530451425,-3.3093844669599997,3.2201100437700005,-1.2160750949299999,-1.47472814192,-1.66978210288,-0.751505912789,-0.511718862791,-0.538929772176,-1.15237146939,-2.1561061782,-2.7021870556700005,1.26629695485,-1.84197355632,-1.82169981968,0.151198810043,-2.8973608435000004,-1.662171721,0.36640526201800006,-1.57775748918,-0.623245625505,-1.8661207841799998,-6.84731375695,-4.22937435258
CBFA2T3,-1.4697811141400001,-3.5391858026099996,0.027706499523,-0.07369279285619999,-1.2535149875799998,-1.7922003087799998,-0.488470818206,-1.7773809285,-0.219286370525,0.0877494665922,-1.5108171073199999,8.72450766495,1.7613553614500002,-0.0938767027018,1.5196605733500002,3.4673027854000003,-1.59778172533,1.2318879523200001,5.30830204171,1.6444062292500001,-1.18493339369,2.8127563608200004,0.152263248456,0.0328921179874,-0.68940279732,1.36002519914,1.07669908713,-1.63184727568,-3.25586760622,2.30879920653,-0.189085024338,-1.9537129546,-1.23280291335,-9.174221893810001,-0.684039103512,-5.569536390160001,-4.05292376959,-3.42578980326,-1.39936588118,-0.986482476157,-2.68954053004,0.09642006455669999,-0.077063145992,1.4527084896200002,0.7245061099850001,-0.5214070487520001,-3.69158135051,0.572788867232,1.7080011497299998,-3.10556509182,1.1561901483900001,1.38664381183,-5.72946611913,-2.0602557955700003,-1.6991070748600001,1.78702745431,-0.07319680208599999,4.470722349090001,-2.26308540854,-5.25465118744,-5.514990361980001,2.7160997196,0.178177780685,0.0363111857599,-2.48166331803,0.09360626024520001,0.7994003087279999,-1.64357464803,-0.9855322578129999,-4.2944400235,-1.8417163624700001,7.413065639310001,0.442442977636,-1.39000128072,-10.4352874298,0.20058836463399998,0.200369826946,1.7561323405900002,-6.60285797408,-2.5358412962,-1.39441349206,0.264093505936,-0.81724557856,-0.175603069019,-0.9739592342360001,3.1512131347500003,-0.6319172862899999,-2.6229338437400003,-2.8742847761,-0.41303351950499995,1.5996273941699999,0.501349203687,-1.33577968671,-2.92682620387,-1.20197224644,-5.407539166189999,-1.60932490436,1.43027928427,-3.56803378323,-0.7029567623790001,-0.42725005959299994,-0.242434952359,1.05962252581,2.70388093832,-0.10126781715500001,-0.325909199595,1.49124657935,-0.178478893254,-1.8484145106099998,0.191603607685,-3.2993605044200005,-0.63959683671
CBL,-1.1657256134899998,0.124589994331,0.9973764986079999,-0.230833552443,2.05268206322,-3.06274729898,-0.9072137368500001,1.8878367761700001,-3.55560746684,-4.21062439136,-0.601441215984,1.7613553614500002,5.823363024380001,0.492630930551,0.465893923245,0.645373255941,5.69156771184,3.01188877477,0.163421983997,1.6035910237399997,2.18374084998,-3.67758315691,-2.31808168686,-11.924197069100002,-0.878919209287,0.441530485729,2.62807797427,-1.65879966878,3.15137930244,-6.25419046369,1.4678034841299998,0.756999782209,3.64456064625,0.523815606698,4.3947052721399995,0.36256329904,-0.165623033067,1.84468644653,0.639047177029,-2.0279327553299997,-0.167307706179,0.296893488208,-1.19724977179,-2.22369688072,0.24638873634199998,-1.2254777168100002,1.7306235433500001,-1.41628435085,-0.939602877374,-3.3397656263999997,-4.46583248426,-1.4281301133700002,3.2902569690099996,-1.30930640465,-0.455728963756,3.15783346056,2.9282685000599997,-2.4785113766699998,-0.403694682636,3.36917451303,-4.27726509661,-0.247724785827,2.3410094891499997,3.7503812998000003,0.0465989907286,2.6957323831599997,1.47200895845,2.4844850398099996,0.972988416502,-1.26821275428,-0.161419880513,-0.795386357529,1.46049868599,4.24964792486,-5.63929633171,-1.3838152856200001,-1.12734495536,1.89668502127,-3.64668538601,-1.4395899558899998,-3.13392868446,-5.06109948839,-9.29276630486,0.42744623655599995,-8.87402891928,-2.43677155098,2.64061161652,0.942666491673,2.4677429538099998,-2.97050903662,-5.08629660118,-2.96981377394,1.84329115471,-0.486200605529,0.46902889288099997,4.41877443425,1.48526455602,1.4073926165900001,-1.3929047446899998,-0.876390132403,-7.8482989208100005,0.8297920155859999,2.24140917433,1.3561435234700001,0.650743592843,-12.5880075951,-17.3736768542,-2.65723305508,0.509624255954,-5.63361008241,1.9840670776299998,-0.6509825507029999
CDKN1A,0.658735575308,0.290321313204,0.0294423097677,-0.38917424891,0.711160588191,1.9089149768200002,2.7376877501599997,0.342258924494,1.8515059935099998,0.7811443944959999,-0.38757007119900005,-0.0938767027018,0.492630930551,-0.10331963219000001,1.29875385927,1.04314421831,1.0932000304,1.3575431391100001,-1.0798166756899998,-0.0316675319522,1.3664563416799997,1.5917547079799998,1.11834347457,-0.331625986837,3.3593195532099998,2.48091786592,-0.09207522330769999,0.28054241561500004,2.32336472542,-0.903927000475,-2.4125614472,0.672135906758,3.45932342802,-6.41980596764,-0.981508526578,0.342153761348,0.389540893603,1.6628848056799999,1.13783135461,0.955983904254,-1.0616684699799999,0.7937053147669999,1.4356938377000001,1.8461933492400002,2.4459068195099998,1.07419265499,2.05074643833,1.95013195086,-0.605272989101,-0.260218138973,-0.819399005108,0.42413789674099994,-0.0618765176702,-0.561764856225,0.636691672101,2.18746949853,0.640449055143,-2.49362302409,0.0707684714482,-1.3907902024799998,1.1003275893100002,1.0894122759799998,-1.69659470056,-0.97329453591,1.94294218468,0.314399111658,3.6233240240599995,1.7252426694099998,0.27436825626,-0.397537779195,1.37442186643,1.06214654204,3.5399512616300006,1.2730180016500001,1.0342972402700001,-0.21259633972300002,2.13856983735,1.8555636348700002,1.01804507526,-0.530546718496,-2.31885725051,1.42624101317,2.56207464985,1.0877226677200003,3.70522217616,1.4507475572400002,-0.581712560664,0.5399505447640001,2.55596885232,1.8520736667,-2.7332106659299997,1.25874649436,0.44840467616999996,0.349870414533,0.64869044782,3.20736542013,1.34325768861,4.14400724813,1.4709715425499998,1.01001868697,-3.32107599066,0.229376138592,-1.8257117616599998,-0.201616313349,1.08535718835,0.496195586277,2.28577431065,2.5105333042,0.36546948076499997,0.770926114688,0.116581528265,3.9805134720899997
CDKN1B,1.92244375634,-0.42856253899700003,0.0842532169456,0.963286150891,-0.230426799965,1.48635776905,1.2996954828799998,-0.571096749432,1.69273514605,2.17519089063,0.5199909953840001,1.5196605733500002,0.465893923245,1.29875385927,0.178086910319,0.706050967413,-0.43505532126100005,1.35536827536,0.9502986955089999,0.683637052595,0.6043448349080001,1.7125617290200001,1.19097493158,-0.740178330994,3.00022535955,2.3989700610900004,-0.156000585943,0.505817550352,1.17570764811,2.77851898199,-0.21603700865699998,1.34945857416,1.99037961368,-1.71734033463,1.21136762593,1.0653747649299998,1.4185960145299998,0.626620476311,1.20579382346,0.634159315548,-1.36218674022,-0.883496612136,1.3255802672299999,1.0171776785,1.0413676929200002,0.738952679262,0.8206874268719999,2.0812612020400003,1.4389047703400002,1.6372666699399998,0.728808979084,-1.63429725965,2.59655947754,0.43548774384800004,1.74840488163,0.36428689392499997,1.69622067188,1.2769768048899999,1.31237756855,-0.310525179464,3.15496779333,0.5267252756790001,-0.306718109858,1.42957262001,3.52319416871,0.9022625473450001,0.371752334221,0.206197561031,-0.5194607700330001,1.45102318657,0.546513615225,2.14024344606,1.9235912033200002,1.70434729257,2.0149240236900003,0.143641896636,0.9720776155840001,1.10940220905,0.326737351587,2.63715408365,1.79781706148,0.874633011656,-0.11543176250800001,0.22253628595400002,0.8605959628030001,1.6505885684900001,0.873955542393,1.98406122878,1.69330444301,1.0150189706200001,-1.85567467865,2.95476736935,3.68128933715,0.197741596338,1.27994287977,2.2415360680500003,0.209483160022,1.4330084685299997,1.7996889867299999,0.413875742704,-0.738477139637,-0.689477995106,0.814190039339,1.24165917147,0.981861668267,0.206332179908,1.04047107589,1.31132422477,1.86116049868,0.9227288965200001,3.7430323411199997,1.14563007659
CDKN1C,-0.47830452162500003,1.1720376863600002,0.995864646225,0.819255765064,1.1458749060100002,0.990004960619,0.34994738355599997,-0.17348951775,-0.14072856972300002,1.7264031491599998,0.193902215672,3.4673027854000003,0.645373255941,1.04314421831,0.706050967413,1.35253308576,1.42845598061,1.5459899234399999,-0.17776368372200002,0.333204548178,-0.37136223915,1.32610340185,1.4929146822600001,-0.6528245893379999,2.35403676509,1.77452051692,0.176525748199,-1.4292219363799998,2.20040120896,1.6805773667800001,-1.44939533983,0.17165538704100003,3.12758301454,1.80220785966,0.7458047535819999,0.223728552964,0.6454752934870001,1.0839126797799998,1.42725802879,0.306085933766,-1.3935554823700003,0.458976734782,2.9436067037,1.04438509886,1.02188255461,1.7624104244299998,1.8580731156599999,1.8053932994400002,-0.282522527188,1.05413307851,0.505183675694,0.121866736687,2.24684958165,0.95012532001,0.445093018726,1.57524609528,1.2427864563700002,-2.23393307468,0.21723764259300002,2.0032213533000003,1.85410354153,-2.18452330652,-1.5275413573899999,-1.1789292195299999,2.21178426958,0.625725870876,2.6221379093,1.6741416098800002,1.1084365197900001,2.46823862805,0.722295636779,0.44648307072800003,2.37145704162,1.38101777893,3.48997891564,-0.034889223649599996,0.34765295090899995,1.2854546312700001,2.84029512264,1.06081881821,1.38860463907,1.7173527131200002,0.502745311629,2.30194862952,1.5051156828499999,1.12144190832,0.691716874703,2.2331969910900002,1.84317832874,0.487631470069,-1.41230017896,0.0218025839762,-1.1616787714899999,1.61007532835,-0.29054433760000004,0.552063400437,1.18255160412,1.57242573412,1.7286879338499999,1.04274300375,-0.610321044637,-0.273361023223,-0.8021894097390001,1.6658616548899998,0.165892975959,0.20540816620299998,0.787108563646,0.266534739927,1.7388648687900001,1.1310826833299998,1.57470011028,0.194308195861
CEBPA,-1.7661578492900003,0.0701113525357,3.7968373389199996,0.548554514394,-0.567031642313,-0.973421739879,3.82597282321,-0.715679833592,4.114669169669999,0.783626342468,-0.224891122873,-1.59778172533,5.69156771184,1.0932000304,-0.43505532126100005,1.42845598061,2.59348766361,-1.74205536887,0.137461116689,0.563291125619,-0.9218971508120001,6.077383889530001,-1.14018889446,6.8644050314100005,-1.18347550757,-2.2357444502400003,3.31152046523,1.70364596486,-0.368382705392,3.44897605802,-1.69592895648,-3.93148443999,0.488858049761,3.82203653624,-1.4668099352700001,-1.6659300799799999,-1.03034862205,0.12785553708,-1.05674788956,1.24785090561,1.61626597338,0.401593249987,-1.3542362865600002,8.32395759651,-2.07031721485,-2.0043660819499998,-1.0916941419600001,-2.62403517153,-1.4063497715200002,3.8424956041400002,1.7596299080000002,3.0907142506299996,1.68651440488,-0.9111470394050001,-0.7409441648980001,0.623718447372,-1.9514299878099999,10.0700847052,-0.20278951120900002,0.11922745735099999,5.79215647456,-1.7128909962999999,-6.021211688639999,-8.50218667199,-0.9560863636460001,0.942249956838,-2.0073508048299997,-1.2585976565,-0.00705709738964,3.8795022529,-0.0754808875105,0.796232838749,-1.3627627580000001,-1.10137221217,0.896178279293,1.8878572463599999,0.0171817463527,0.0788063505838,-1.42991341655,-1.3012933391700001,1.9637321806,1.7513427745599996,3.05766310741,-3.03720276958,0.320449460363,-1.7885901178099999,-0.248858098133,0.883247974356,2.03690763068,-1.8908924856599998,3.4236277241799997,2.95423102135,-5.23520952838,-2.38481970407,-0.76972692698,-1.3984790502700002,-2.59356263831,-1.8485233049,2.02248872166,3.9485741007,7.8331646749,0.910283634973,-1.5761137422799998,-0.532024531724,-0.0426990413901,-1.29161580579,1.90378015445,-0.987376416435,-2.40130458042,0.226468541659,-9.82665101834,2.71697158458
CEBPB,-0.281501748931,0.8290789586920001,0.489197907867,0.427007116828,0.04873323146919999,-0.454389497155,3.97295295373,0.44115599852,2.23312045067,1.09265546724,-0.510002003434,1.2318879523200001,3.01188877477,1.3575431391100001,1.35536827536,1.5459899234399999,-1.74205536887,0.13027211715099998,-1.3455708368500001,0.471173854692,0.16945515344599998,3.32878348322,0.5307952310899999,0.255195915261,1.5144648876299998,1.1139639635,0.06072485932519999,2.51501690509,-0.247448378977,0.342713118398,0.880575734008,0.58742573779,2.13520371304,5.81060618229,-0.8380769878200001,0.6842933337809999,0.737262302719,-0.288962872594,0.767551218662,1.8708530517099997,-0.34619344040399996,-0.8961312889059999,-1.5636860156299999,2.7754429150599997,1.19400044075,-0.6950347672660001,-0.13541377697,-0.764108754871,0.0755886755831,-0.11847811845100001,6.36287794362,-2.70349902554,-0.280477997277,-1.56125011525,0.309285974418,-1.6932964614,0.238482813202,3.6135702620199996,1.7447914976199999,1.06660464143,6.734497397,-1.3873366901100002,-3.32547623356,-2.8442388516,1.9206482392,1.1737630878799998,-2.10211051241,0.0435716243669,-0.248761394591,1.53671272458,0.157527423216,2.0227385148,0.14774989528899998,-1.25423949193,1.6814649026800002,-0.575276942612,1.74673891849,0.461140753962,-1.7223064235799999,0.8645467793960001,0.790139418661,1.66638795345,5.12932363565,0.264521383095,3.99818429884,-1.14358038009,-0.0161825648271,4.44694568892,1.30999899342,2.91507599079,-0.7410813136419999,2.3538113676299997,-0.342317574848,-0.313932500409,0.8474247053820001,-1.1073225988,-0.367482946042,-0.404220306701,3.0995807891400005,3.24490998898,2.00182232525,0.646982387294,0.853096022205,-0.40355556125200004,0.022796509445599997,0.6250391665389999,4.531909119730001,1.9746075577200002,-0.027338554142200003,2.78695878633,4.04794562173,-0.601854505461
CEBPE,-1.20601441696,3.1759417655599997,0.913129885687,-0.488533350931,-1.7394698096099999,-2.2209319187,5.19893737591,3.1639539397600003,2.8144767861799997,-0.757233225671,-1.6212510765900001,5.30830204171,0.163421983997,-1.0798166756899998,0.9502986955089999,-0.17776368372200002,0.137461116689,-1.3455708368500001,-1.10113788168,-0.923635031983,0.45726673981000004,5.18850156496,-0.884894393009,1.57572575334,1.6376618498700002,1.85085521634,3.60073692176,4.3726292103099995,-0.157672350117,-1.41816167402,1.52188999542,1.86634848832,4.0889364297,1.52635132628,-4.77007991349,-0.164094765006,-0.473770841544,0.493332926108,-1.05748500072,1.71419181689,1.0253099995200001,-0.0864576079823,-2.42658142798,2.62093276383,0.398817627341,-1.41988362484,-0.195191819741,-0.137724902864,-2.37437903682,2.1361685868799998,1.59771841456,-3.5890217443699997,5.03869833081,-2.4048244273400003,-0.524767655602,-1.93279567533,-1.22190159309,8.112668533310002,4.16372892547,1.64096723056,5.55505333401,-4.398921240980001,-1.29251152076,-1.0909259747600002,0.5429271152290001,0.0863796140203,0.953635571048,3.1077055736299997,-0.211217795663,2.6203648631200003,-0.767173389953,5.24140267038,0.057220806047,-1.3278226267,6.83574140005,1.34142261293,1.9696721836200002,1.8277727461200002,-3.2947260536400003,-2.3068085368599998,0.655147445792,-0.213240931256,4.80523848945,-1.09217340936,3.80318857205,-0.22725384226300002,0.222570551401,7.186707799410001,1.0493070065,-2.22383108909,3.8213616422000003,0.0693897828598,-1.4298819881799998,3.17912562125,2.85095621485,-2.67147851962,-0.647642771548,0.0174643775864,6.031387677490001,5.56819114709,4.24024326749,0.531446633551,-0.12762283590600002,-0.96364200271,1.26253959573,1.65440655261,1.9209190815700001,1.7991223013099997,-1.45431157195,-1.33398970959,8.288154133799999,-0.032547442883
CELF2,-1.84214850354,1.79341380042,0.459236595674,0.741507768028,0.6645251784589999,-0.9924777993889999,1.31955452504,-0.132680190951,1.65154608949,0.296592760503,0.100028385994,1.6444062292500001,1.6035910237399997,-0.0316675319522,0.683637052595,0.333204548178,0.563291125619,0.471173854692,-0.923635031983,-1.88674076033,-0.913707179116,-0.9610294877269999,-0.633327538638,2.1899031182499997,1.17485960045,0.663530408536,0.313434942067,-0.750135470253,1.55506651756,-0.30783868841999995,1.5414127295700002,0.495288220695,-1.55554267368,1.60585989736,-0.778234374237,0.815134543346,1.1733291193200002,-0.048384447631099996,0.666422584711,1.61537234236,-0.012448112169,-1.16731832229,-0.510820128852,2.37971432947,-1.7132035344999998,-0.297778750394,-0.67562038265,-0.051242955800000003,-0.0833912368709,-0.481560176567,1.46336900912,-1.64774294194,0.6136679130120001,1.0905309970200001,0.9448476606489999,-0.39847051036,-0.380009144303,2.04718675162,0.299786091284,0.46915669567400003,2.4579968695099996,-0.287622930379,-1.1430532567899998,-0.118332157541,1.7297323148599997,1.4806458349200002,0.46907175880900004,0.19768144253800002,-1.66786694783,2.15333880035,-0.25248304510200004,1.6574817404100002,-0.3804465125,-1.2931228766299998,3.08216491805,0.17390763125300002,0.09197980715639999,-0.731377630854,-0.662565985171,0.984931982949,2.10387688594,0.929093882463,0.5110922404980001,-0.345966237932,0.895371814145,0.837943670384,-0.0346233048284,0.20391832046500002,0.877064344632,2.1744090401599996,-1.3208344537,1.03809344296,0.32993775122499996,1.51922086012,-0.304143688048,1.9233960034200002,-0.0329331732575,-0.19775293726100002,0.889322900867,1.53306522905,2.6241613530000003,-0.773476547742,1.69938287482,1.7422073081599998,1.2259220073000001,0.647072417202,1.4545738677000002,-0.643041340633,0.700424044315,1.6103962286200002,1.66207105283,0.656887282488
CITED1,0.282428100502,-1.08087397433,-1.94055773843,-0.6985536382009999,-0.152336759265,0.18679346775800001,-0.08658773544430001,-0.263988605755,0.9855014289899999,1.1558844189700002,-0.657185028414,-1.18493339369,2.18374084998,1.3664563416799997,0.6043448349080001,-0.37136223915,-0.9218971508120001,0.16945515344599998,0.45726673981000004,-0.913707179116,-3.41727841856,1.6494953864300002,0.602709099919,0.441763133856,0.841749563881,0.9673349882819999,-0.540333198601,-0.24525474017700002,0.353487262738,1.06686340859,-1.15419170466,-0.7241702556309999,0.599194957518,-1.3095133038200002,0.402913796448,-1.0063509477600001,-0.280134559846,0.255714812489,0.288669188402,0.313546573539,-1.0884444468899999,-0.618454347244,0.232087093748,1.48854480158,0.0307789405865,0.304577890503,-0.335883315004,0.0317661131216,0.9362749487180001,-0.468317846161,-0.43446847193099997,-1.9784092754299998,-3.28379538997,0.456614602833,0.749758815591,-0.8877655311799999,0.0683492151252,-0.12881655360400002,-2.58005139679,-0.29887648005199996,2.33516683192,1.17648013535,-0.962741400927,-0.986324398725,0.37656696901500003,0.461341730238,1.3757373675,-1.4727940770899999,0.143967890555,0.395740087578,-0.425858641853,-0.504194984799,0.189464801549,0.08814341287969998,1.13570753823,0.339452521954,0.043953990761000004,-0.475294123457,0.041184207956300005,0.853824602245,0.403723944969,1.52065642056,2.6687786523700003,0.118275350831,1.68674307995,0.230517830928,-0.0568983888705,2.0989025462,2.04700651442,2.2970238033099997,-2.29060789737,1.0494707320399999,0.566800610758,-0.790822977625,1.2709650775299999,-1.9689293834700001,0.331271665786,0.185242863165,-1.1192345531399999,-1.0611910315000002,-0.420617560695,-0.476929915322,0.882198002298,0.818365637591,-0.477883544695,1.5460035597400001,1.77166682618,1.47808983132,-0.23506231896899998,2.12652308376,4.83874233829,-1.7631093724900002
CKS1B,0.388842211843,-0.400063209676,0.00016773348165799999,0.20110250532499999,3.58626085232,2.46130183278,0.579101603205,1.9606035445299999,-0.631541448006,-0.560553345943,-1.91097347862,2.8127563608200004,-3.67758315691,1.5917547079799998,1.7125617290200001,1.32610340185,6.077383889530001,3.32878348322,5.18850156496,-0.9610294877269999,1.6494953864300002,-0.21030821741900002,-0.42929052714,-1.7131763486200002,1.76967774343,2.00973492287,-1.42862391792,3.53666533129,5.20899429268,-0.376935329838,-0.156673636237,3.0027177370800002,2.12419857004,-7.07948447977,1.8301102575200001,2.84487854636,0.9246566001950001,2.8746947375200005,0.56490301922,-1.1085789199299998,1.7878884420900003,-0.26337103402199996,3.31082535184,-0.701680103064,-0.23349822356,0.56946867282,1.64645462578,0.908708046946,-2.13847180283,-0.356570963102,-4.5058248319,-1.49887738288,1.87964233697,0.37228375784900003,2.07392165091,-0.223356973052,1.2289759318200002,-0.9635693329799999,-1.28213081134,-1.56265142366,1.80573689122,3.36248161399,2.9878261179799996,4.24359013629,1.76468895587,2.14328693543,2.2795192741999997,1.11777299062,-0.644552603434,0.43532561173600004,0.306409439639,-0.98788871345,0.191662631246,2.21427635402,1.13736894728,0.661004042587,0.8160465461220001,0.7321780725079999,1.7265942607,-0.20741755060699998,1.8273354273299998,-1.4166239914200003,-4.2139306347600005,2.1022163054,-2.4374664860900004,0.685952821205,4.11380400172,3.2584923391900005,2.90494512542,0.393180735185,-5.16621445429,2.09482259765,3.9074435097300007,1.7729255186700001,0.998684178166,4.25516661184,2.66964274553,1.0887702497299998,2.5669633321200003,3.1529764843400003,-2.1424959606400003,-0.645716972939,0.7918071526680001,-0.49760053662,-0.0252119942031,-5.19399070341,-4.19325874404,0.271724173507,2.8518488236199997,-0.29712403422899997,3.49364642797,-0.459574187497
CLDN6,1.16046120943,1.39749622238,0.166353500936,-0.678293756828,1.0637217537399999,0.103549667466,1.80027877504,1.72146627133,-0.328503978396,-0.25465963826099997,-1.2124323379000002,0.152263248456,-2.31808168686,1.11834347457,1.19097493158,1.4929146822600001,-1.14018889446,0.5307952310899999,-0.884894393009,-0.633327538638,0.602709099919,-0.42929052714,2.15279167582,-1.5660637417299998,1.53910441946,1.63800856195,-0.908036636092,1.10383823661,0.9314674328479999,-1.04031663769,1.3325798723200002,1.55860841924,3.1155507934799997,2.54003196528,1.30513779385,-0.383290159578,-0.0882850935095,0.398105375562,0.8780535014149999,-0.5098440040550001,-1.11515003465,-0.42605181351599997,0.834465575526,0.786584295193,1.22177740384,0.101181813792,-0.432636547874,-0.28467029648200004,-0.585446125553,-1.75624470588,-0.542309491183,-1.9232868370200003,-1.43079975861,-0.388354613134,0.143409929516,0.379235914504,0.884805449126,-7.14035716212,0.629975365545,0.34631330575999997,0.658584476666,1.85023322778,1.67223542429,2.3041409742,-0.101154320689,0.648642743984,1.8204179012700001,1.22974710332,-1.59952169875,-1.48003114584,-1.69294015775,0.9920334968440001,1.3858384651700002,0.42720012119999995,3.89143349818,0.161955881202,-0.352187771089,0.7126431149690001,-1.16383432581,-0.887585748473,-0.661813587425,0.0188123918269,-0.6817321323019999,0.000897767526689,0.347722014289,0.798428328552,0.00205262375093,4.00433785253,2.63015078853,-0.07060221844669999,-1.5255403536200003,0.705621280773,0.8077867848100001,0.426613172135,1.77868915365,-1.3511329632,-0.0193815140988,0.787458513708,2.33966617504,1.7403545121200001,-2.9565440707999997,-0.09860792407410002,2.12097970982,-0.624921403099,0.6565931179550001,-0.267747408785,-3.6226717409500004,0.638281876598,-1.32275151511,-1.0759831988,5.697955572560001,-1.4767593185499999
CNN1,0.529937558586,1.21352875168,1.2031392451799998,-2.08093058093,4.07732260513,-2.02431540267,2.3956238251900004,1.09544159687,-1.7037533912399998,-1.53911400501,1.06294551425,0.0328921179874,-11.924197069100002,-0.331625986837,-0.740178330994,-0.6528245893379999,6.8644050314100005,0.255195915261,1.57572575334,2.1899031182499997,0.441763133856,-1.7131763486200002,-1.5660637417299998,-0.7784164875599999,-0.7790731089030001,-1.11031638808,3.65998785255,-0.790547842174,4.85525113915,-1.7254461403999999,1.5421998155399999,0.678546275971,2.96344246638,3.5362427237699996,3.22893998302,-0.680313553034,0.0247590543673,0.610756603953,1.99686043352,-0.530892256453,0.364411584299,-1.42643060095,-0.516806165698,1.3949795539399998,0.0983064032635,-0.010840230155200001,1.85779941598,-0.9033233722759999,0.9655659727600001,-5.11436552211,-3.52770891244,-1.29782803928,4.56298707035,0.201468085655,0.44885312743999994,3.09305875773,1.90161595338,-6.5903427933000005,1.0287940389899999,0.826501033307,-4.6087122817,-0.0612569593602,1.4467655038999998,3.31380652486,2.88206521782,0.452026406289,2.43373171466,2.7448133234900003,0.279722396138,1.58603149747,-0.974372458428,2.78165542107,-0.35608518669,3.1416398007499997,-1.17620652474,-0.130785470657,-0.9712773732709999,-0.07538538390869999,2.06338332759,-3.18916241155,-1.67867387912,-4.48584030362,-3.89105658378,0.190319538688,-5.6787821010599995,-0.635172480711,0.272415024463,0.877995646376,-0.18102455473700002,-3.0792888848400004,-1.58675739355,-2.34109502825,0.8747073123620001,-0.427940671212,-1.26006946916,0.616254658316,0.6259830883240001,0.730720653151,-1.3431730314599999,-1.06162310913,-8.06973542229,-0.0584918192777,2.25871943173,-0.304479187854,1.4993471702399999,-12.6225264475,-16.5898065837,-1.8985572289300001,0.057972975673699995,-3.17377865522,1.53174782637,-0.00463460872058
