gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,negative
TP73,-0.5865566874029999,-0.551558578622,-0.517882820977,-0.559400126548,-0.495328580055,-0.5390575591219999,-0.5370106660575,-0.5440043085635,-0.5844924629955,-0.5699472654465,-0.5738749927944999,-0.5434045672475001,-0.5597227279179999,-0.571451727084,-0.50907033376,-0.4955294809295,-0.636562569371,-0.6157108357645,-0.6581526120615,-0.570715692181,-0.5726394255425,-0.562942706849,-0.632169512328,-0.598858396664,-0.6277989528804999,-0.52555390021,-0.620685686356,-0.490368210786,-0.6312033371785,-0.6365820996930001,-0.6054400459695,-0.5674199034180001,-0.6315146652279999,-0.555915226369,-0.5986794128374999,-0.618580829308,-0.52679107129,-0.5583448260950001,-0.5544748889794999,-0.5801681890379999,-0.6001131944025,-0.5700255490295,-0.562533826026,-0.6055942195715001,-0.6344386781610001,-0.6691586882665,-0.5700280468954999,-0.5881755799724999,-0.5658522131354999,-0.5869924145355,-0.6042741364099999,-0.5666632423190001,-0.5812676712470001,-0.608791697986,-0.6280261547455,-0.5639718141475,-0.57506304197,-0.5406772014865,-0.62788573549,-0.5420569296345,-0.5782118490395001,-0.5295948591745,-0.5231553522554999,-0.5279776720035,-0.558304197889,-0.644815333799,-0.6101821541275,-0.5967507576494999,-0.5596893321685,-0.6008745518834999,-0.5369851914615,-0.5456420697255,-0.6404737943165,-0.6006380644460001,-0.631281265595,-0.574987217381,-0.559807157602,-0.5943690658545,-0.589202652366,-0.5578652148095,-0.5711039278105,-0.5508444166325001,-0.5579102854244999,-0.555745239479,-0.6359338707955,-0.620073680614,-0.5592979053405,-0.575497701212,-0.553872220743,-0.5937269327104999,-0.644024954611,-0.630623648846,-0.5643956224240001,-0.6578824518724999,-0.60621714256,-0.595105542638,-0.5177112598925,-0.6048839681205,-0.5364748609059999,-0.586195474652,-0.5875589971105,-0.534556334501,-0.5808290924775,-0.566716779058,-0.6316987182839999,-0.5478531470045,-0.5685304716915001,-0.58059541109,-0.5658822854484999,-0.5984288108960001,-0.394983903868,-0.645689624294,-0.5971107160454667
TSC22D1,-0.387367383897,-0.38482419056725004,-0.20476319989875,-0.5312308521775,-0.41335743275049996,-0.17263824504699998,-0.13230940032549998,-0.07306964433124999,-0.18455530769474998,-0.21385324936925,-0.6042737024455,-0.24818229450275,-0.20100957172675002,-0.28587080717825,-0.315937344991,-0.38444002168075,-0.6206916985775,-0.3751405708715,-0.4478892301015,-0.13750458730305,-0.27679419095674995,-0.23840431524550001,-0.31813644468774993,-0.15996677721949998,-0.19847607047600002,-0.40911490106500004,-0.41083702467149996,0.017795950900574998,-0.24419250408425,-0.3988501925315,-0.19709183251925,-0.040237622365625,-0.2052810089815,-0.239322225753,-0.22732842529324998,-0.348493706599,-0.34150424853999994,-0.2984857552955,-0.35230722160675,-0.51900513290075,-0.05683130228562501,-0.152770549167425,-0.53571926215,-0.15459573621275,-0.38276898985175,-0.56188464974925,-0.28175848593249997,-0.507967472761,-0.42786800227825,-0.39250746878525,-0.497349407429,-0.22301069013500002,-0.23397516916299999,-0.35644700864949996,-0.3185239418055,-0.25105434439425,-0.1819245300085,0.05454677144527251,-0.16371789355925,-0.2629457209555,-0.146464429304,-0.012325608292447249,0.0005521212182624975,0.007926934601619997,-0.16150102275,-0.18952032765774998,-0.179661524872,-0.208905569135825,-0.117483357438775,-0.21005052607125,-0.36711078627225,-0.186945240989,-0.46494452872525005,-0.22772415029575,-0.161170101136,-0.123675922648,-0.347847276459,-0.2057014802753,-0.29566256078675,-0.519332653825,-0.41618290819549997,-0.33291411270425,-0.14126554422425,-0.259061107580475,-0.18453302436225,-0.44789722350175,-0.29458193614975,-0.14004403462325,-0.22904370231125,-0.30129641606050006,-0.296459736818,-0.200356664831475,-0.07170012446497499,-0.44363547801700004,-0.107329283520075,-0.43596743878850003,-0.52302541889075,-0.33662878378,-0.13932435991617498,-0.18392043494235,-0.14768562345250003,-0.10179152852275,-0.12681945755375001,-0.6316987182839999,-0.1102843021302,-0.15635000572575,-0.18183593349125,-0.2273361005215,-0.47149878075124996,-0.13897971754092497,0.025511096275400002,-0.13706639229349998,-0.08405748155744
UBASH3A,-0.399568459883,-0.37765644036324997,-0.21875440895050002,-0.45099687053799997,-0.43794880265424996,-0.2067935778955,-0.13586155798740002,-0.07494728017371,-0.22429114545275003,-0.208861202592,-0.58006289179375,-0.262554526358,-0.40747348916475,-0.2973151107575,-0.33500799545575,-0.386828594942,-0.6235055670525,-0.36281097471550006,-0.427884358693,-0.145722932267575,-0.23823275982199998,-0.3473803657485,-0.33903530492074996,-0.43529224454975,-0.2052230934105,-0.401995134079,-0.4329650174295,0.0336068902154625,-0.2424564130345,-0.40587361334149996,-0.20053307068600001,-0.03205540838169,-0.18056002019025,-0.35924600415299995,-0.194379216987,-0.35024084792575005,-0.34077523534725,-0.297275719112,-0.343596669796,-0.46925854862675,-0.058843126556099995,-0.140434229316725,-0.514704701287,-0.16243159798774998,-0.45895602766175003,-0.53215470299775,-0.254850042592,-0.52895863504275,-0.433972801527,-0.38692213521675,-0.50942046756625,-0.225853954965,-0.2191275493745,-0.36630174207324995,-0.323995174243,-0.29060145447925,-0.1816324020286,0.09378246449305,-0.1694781039385,-0.2724054570815,-0.1425687180096,-0.0020151373452942504,0.033885877112775,0.03428573474655,-0.132182482218,-0.13341472004167498,-0.16388903943575,-0.17309567012479998,-0.11088751411405001,-0.2359200514235,-0.35130523235274996,-0.1795864429765,-0.46857555777700005,-0.17566017957000002,-0.24508526956850002,-0.10782483129805001,-0.389059137193,-0.198869338568075,-0.3386167209175,-0.52268368410975,-0.39540879829225,-0.425762525333,-0.26115362498825,-0.239557339789925,-0.23342057318425,-0.449993099355,-0.2586859867825,-0.1190612625656,-0.19571665399399998,-0.3388659172165,-0.3115985099195,-0.20799247605244997,-0.04692766234468,-0.46237471730074997,-0.12516827850852502,-0.392187642499,-0.493305874097,-0.32181207029799996,-0.1338814627201425,-0.17956058127532498,-0.1544769759205,-0.10553830443074999,-0.0880863885786,-0.5478531470045,-0.15635000572575003,-0.17298879285399998,-0.16792496665125,-0.24878114649175004,-0.47569189641175,-0.15405768609525,0.06729409822515,-0.165474695085,-0.08123535250788
UBASH3B,-0.42929762439875,-0.413617946029,-0.21896470362925,-0.30350804657,-0.44000809006975,-0.262318900457,-0.188180255746,-0.08119074593828751,-0.28097122633175,-0.2512087995665,-0.5375883027945001,-0.25728899140375,-0.46021333504875,-0.29394963161724996,-0.33755330860099997,-0.388751545556,-0.5459219541045,-0.31306641095474996,-0.43848493190025006,-0.161590540011,-0.27011540228850006,-0.329990615397,-0.41155763064775003,-0.46969689868275,-0.246881606354,-0.44088688548,-0.34957469229125004,-0.009951303130307499,-0.25110194988,-0.46717085952250004,-0.229574402589,-0.066785327468125,-0.1930044653835,-0.3257300403415,-0.17128279303600003,-0.30338174575875,-0.31882588454,-0.29245572098399997,-0.32591303099425,-0.477630279609,-0.094613666700925,-0.19224360285875,-0.5262966266,-0.23933520668525,-0.4334272031595,-0.557194948435,-0.25405829335275,-0.52731625923425,-0.47595932221975,-0.45466122556974997,-0.6023647574569999,-0.26870611209575,-0.2203228720425,-0.370485730161,-0.3859412015375,-0.27624723385274996,-0.174419172047,0.018142789005817502,-0.211405815748,-0.306130444337,-0.2333298037955,-0.02883264133345,0.004825111432824998,-0.00665390467135,-0.162898888752,-0.1409302662745,-0.198957739098,-0.20044831615375,-0.129485277807,-0.24283723983375,-0.37441288547125,-0.228204494462,-0.47529962490375,-0.1321922189365,-0.20672130273800002,-0.14401269684899998,-0.387105437045,-0.17875813565325,-0.37357548719725,-0.59954258189875,-0.463684194907,-0.45287904786024996,-0.27127366479875004,-0.25345720027125,-0.28324520830975,-0.45300698870874995,-0.25829483080875,-0.18068233103800002,-0.21392706888725,-0.4291751116305,-0.32072155726125,-0.273420659932,-0.084603007214825,-0.48100554927525,-0.170122184324,-0.306039733551,-0.52774349924275,-0.2853837660915,-0.17185912520995,-0.206835478628,-0.20231180256724998,-0.1155610234287,-0.1256306653135,-0.5685304716915001,-0.18183593349125,-0.16792496665125,-0.18573592184825,-0.315388430023,-0.42344481452825,-0.257092861221,0.03479052527215,-0.1834248041925,-0.11236993689008001
ZBTB1,-0.40494878163175,-0.40882902896375,-0.2681618307765,-0.51043513425675,-0.4409656715525,-0.2295247953735,-0.1765932974759,-0.12856436194524498,-0.24770733765999997,-0.25112584722425,-0.59694594389425,-0.30919015009675005,-0.31803604855650003,-0.28258020015025,-0.3189030369205,-0.39737305451125,-0.6137573524369999,-0.3464914370775,-0.42073178722975,-0.2150133487435,-0.28027132530375,-0.2799604564695,-0.34108044870925,-0.28815371628875,-0.23528544582625,-0.419661235706,-0.41086175462175,-0.020758632567724998,-0.28480286003325,-0.4669529780795,-0.23123827537525,-0.0572900608733225,-0.2093216589875,-0.3626233392025,-0.22255917026174998,-0.3580481319185,-0.35259694492274996,-0.3099600579165,-0.33553374444399997,-0.49318998801575004,-0.14238312565122502,-0.22590855549125,-0.494545037209,-0.23570387674749999,-0.408857681492,-0.555037719847,-0.30547136721475,-0.5132892718672499,-0.42786671878575,-0.4426898366245,-0.54834832149625,-0.3369438355145,-0.30611905724349997,-0.38026382966100003,-0.373787864214,-0.30333780910100006,-0.23004034382725003,-6.866498268500235e-05,-0.261507392572,-0.362720501885,-0.20273334288475,-0.0450732595299375,-0.004277049000275,0.004558245337412503,-0.20527149044600002,-0.1922508501155,-0.205700371549,-0.23875603237425003,-0.19204302389175001,-0.27189621668925,-0.39209025241825,-0.222589318794,-0.42678747708575,-0.18129212973275,-0.250594861244,-0.1856465242045,-0.36326940906999994,-0.217340724376,-0.347930116838,-0.5368073845629999,-0.4559785100065,-0.414930423652,-0.2383740713645,-0.27837490935935,-0.2504296971585,-0.39953958298275,-0.305470534904,-0.1712515373745,-0.21784599196525,-0.344554145283,-0.37468439766899997,-0.25691722061550004,-0.103064493299825,-0.47651792889825,-0.15193512352825,-0.402710959646,-0.5145965754277501,-0.32296487256675,-0.1684784016743,-0.23462023145025002,-0.2731954280085,-0.164233650905,-0.14515200822335,-0.58059541109,-0.2273361005215,-0.24878114649175,-0.315388430023,-0.25592736524075,-0.50104023333325,-0.1856735502389,0.0581526779596475,-0.22780231673124998,-0.15049668043316333
ZBTB10,-0.5506004157145,-0.5695592461175001,-0.47320761438150005,-0.6107135472225,-0.584340224448,-0.412727024146,-0.370135860494,-0.38025663608449994,-0.453764185049,-0.560706849414,-0.622247111871,-0.557349160222,-0.487647757494,-0.49197653936075,-0.45958112508999993,-0.48535863917824995,-0.6876854142055,-0.5459617763942499,-0.62787191009525,-0.43743437270675,-0.51959487357025,-0.40579000533700005,-0.5844463959127499,-0.48320820325325003,-0.48852593734399996,-0.581895339056,-0.589280977524,-0.2906173732245,-0.6068787342337499,-0.6086453952492501,-0.45768330635149995,-0.47625255896074997,-0.49391318185825006,-0.5306872342410001,-0.5230305169015,-0.6295743348909999,-0.565477447895,-0.5873920462425,-0.54128107452275,-0.55773644870175,-0.427869129575,-0.47725245849275,-0.5782146982325,-0.42172602703025,-0.5787421206475,-0.63982896603675,-0.5660662152435,-0.6127168880985,-0.55502724069475,-0.619461187715,-0.59326040534125,-0.46113916872974997,-0.515233285354,-0.607781423904,-0.5722424649372501,-0.50331569804375,-0.4654883553715,-0.26981108989624997,-0.4773849393365,-0.539596495799,-0.42868963653675,-0.34553622073975,-0.33062424382525,-0.34731602661075,-0.4950230964679999,-0.5259886510227499,-0.47786508531774996,-0.46262284145200006,-0.47411416879825,-0.61410120947025,-0.5887237501615,-0.51413335802675,-0.59511307851675,-0.512425355358,-0.5040591685445,-0.42317914003049995,-0.6066241285445,-0.48112545766224996,-0.62324142447,-0.58889050139,-0.5465386729367501,-0.48731913519825,-0.3524826925575,-0.5259424597685,-0.46114483397175,-0.5884849234,-0.5805065363774999,-0.45011073779599997,-0.5301831949044999,-0.51179973154,-0.36110689495625004,-0.4980614360575,-0.45474112487924995,-0.570124244975,-0.3803584065495,-0.6286478170400001,-0.57367087531975,-0.489155763297,-0.43070460715175,-0.45635883864475,-0.523662637938,-0.43671747347525003,-0.3510314739425,-0.5658822854484999,-0.47149878075124996,-0.47569189641175,-0.42344481452825,-0.50104023333325,-0.5051427985415,-0.40241219853349997,-0.18844006488595,-0.53183187129525,-0.4223991424901
ZBTB25,-0.305265639062,-0.33498298215175004,-0.18146325290525,-0.4415081748295,-0.29240237911875,-0.156886845395325,-0.09844054517312499,0.0026461126838075028,-0.21027987219025002,-0.2021102559538,-0.5407006176385001,-0.212880269163,-0.25469818903374997,-0.2527342315705,-0.2774420762545,-0.32570427144424996,-0.5587422157805,-0.285395667437625,-0.4435736736225,-0.10150636196644999,-0.20364787352164998,-0.212612463925,-0.3088218626205,-0.20572491858525,-0.18860368924375,-0.394993051834,-0.38113311635925,0.024547095242155,-0.2173316529485,-0.44198530192175,-0.1676432041184,0.005804489572850003,-0.1083172077312,-0.176844194287,-0.13758642792605,-0.18646675174799998,-0.24149162230195,-0.210669437661275,-0.21380392643287502,-0.432481558246,-0.053651382987575005,-0.110025216920375,-0.459690795457,-0.1784172306455,-0.36070571595425,-0.47576908229375003,-0.15977897933355,-0.450797218504,-0.40827558068975,-0.41635630512625,-0.48857281743275,-0.21052992190499997,-0.192181734719,-0.291962279309,-0.2913980872,-0.2154884019005,-0.125084893349625,0.056877600926175005,-0.148629951592975,-0.25534947757325,-0.16449632375255,0.018500636929374994,0.049262056609025,0.05895835176895,-0.14094922861915002,-0.12140094520372499,-0.114086887297025,-0.124918562462725,-0.07927615870634999,-0.17502013614599998,-0.28767090715525,-0.1774434955225,-0.36172750636225,-0.0937885456375,-0.13256001766655,-0.09428528501855,-0.3041753037735,-0.13363994232515,-0.25070415381875,-0.5256523834669999,-0.40573428021499996,-0.40486914445225,-0.19684640048149998,-0.19487166818204998,-0.19350472175025002,-0.259169565917,-0.2006243046965,-0.12437917709662501,-0.157782022188,-0.293811947179,-0.30542040357375,-0.18370842927172498,-0.01071122288655,-0.43324622350825004,-0.06560254239707501,-0.3179591016385,-0.44711711096175,-0.242766253446675,-0.09583658843673,-0.17235338217325,-0.166975681018425,-0.0697969067395875,-0.0932877365249,-0.5984288108960001,-0.138979717540925,-0.15405768609525,-0.257092861221,-0.18567355023889998,-0.40241219853349997,-0.06526289354188751,0.06437321577067501,-0.11192076058639999,-0.064355012353418
ZC3HAV1,-0.09976973090235,-0.13528664262020001,-0.0188221679031175,-0.23520978958375,-0.4116587664925,0.01226644150496,0.0752133182036,0.10918721842095001,0.022321106385593252,0.056852421406575,-0.4243806273435,-0.041883968047185,0.046430336451125,-0.08485793280725,-0.050289088544499996,-0.141461643425625,-0.5455495795325,-0.10020523645924999,-0.146381163642825,0.07951410498945,0.013595122028675001,0.029139210964665003,-0.020264910390397496,0.06206360386465,0.03496193319915,-0.15580560574225,-0.30240474329025,0.18537243926750002,-0.044000479069747495,-0.1632397426398,0.006090798503572499,0.12038279304749999,-0.016219511040625,-0.11790695350399999,0.0036997238076249966,-0.020788501027352496,-0.019519618225924996,-0.028174010277849996,-0.05667343809025,-0.20278000784075,0.11755920753787501,0.080714730532425,-0.2524325332365,0.022029363947855,-0.132694152371025,-0.278254673894325,-0.003736866509825002,-0.2194917560845,-0.12618505117185,-0.12364146620814999,-0.23793581992075,0.07841853053648,-0.02400527096883,-0.10824603873925,-0.033031569934270755,-0.14198039246505,0.029374981700875,0.209978801774,0.0623825650541,-0.07067279516057501,0.06849801876045,0.15527518582,0.17319892784275,0.16982635656825,0.06135109881235,0.06353533700405,-0.0094265152773,-0.0032426962813749995,0.10785579761385,0.0276739778286175,-0.035783048639445,0.025485995062725,-0.15408005476107497,0.027464534378425,0.05905535164905,0.09757350582375,-0.036956253468775006,0.037911962541975,-0.08251472529492501,-0.2881026132855,-0.14907426544525001,-0.06555483494959999,0.0396278208016075,0.024762449625434994,0.045038438214125,-0.179897086022725,0.002384566958527498,0.056866527379475,-0.035499795844399995,-0.030267199795057508,-0.0678245733016,0.0386744084214,0.13209031653825,-0.200881551923,0.04593830333191999,-0.13562458256399998,-0.179081059465375,-0.0707409589059175,0.08065827510055,0.060548811023635005,0.060611243087175,0.098303357490275,0.040160347947375004,-0.394983903868,0.025511096275400002,0.06729409822515,0.03479052527215,0.0581526779596475,-0.18844006488595,0.06437321577067501,0.11580789775795,0.080200411286875,0.10842790995018001
ZNF318,-0.44141819664875,-0.396699088451,-0.17335813762449997,-0.47115844075425,-0.488991726808,-0.13798208064224998,-0.12249700689297499,-0.047586510277114996,-0.1709794931435,-0.21269368565775,-0.6376085971522499,-0.23738533289275,-0.2065720001245,-0.24751511628425,-0.31904355286700004,-0.392260385833,-0.606074353038,-0.39320703208700003,-0.48070692931225,-0.1098565345844,-0.28280583377175,-0.2455556186245,-0.348219021905,-0.16647207520975,-0.22682565339400002,-0.4695122288465,-0.39459267784425,0.048006474715075,-0.32242370685599997,-0.421232212254,-0.17425175926487502,0.002223701156762499,-0.192420111956,-0.2255756488875,-0.19648098888825,-0.36401526966125,-0.37648893355400004,-0.3115831044595,-0.373134157758,-0.53010631417925,-0.019963413493537502,-0.13303244693295002,-0.5292117915495,-0.12267210639275,-0.43631492484975,-0.61238446035025,-0.287843994211,-0.60122278085675,-0.38327909309999997,-0.39536005387525,-0.49346276177924997,-0.2093265703791,-0.23820195333150002,-0.36464719448250005,-0.39407847313625,-0.25926404278924997,-0.1418478953241,0.12236280961875,-0.14463706536275,-0.3291292144815,-0.133320654775125,0.0162969157945975,0.040147542376925,0.04286485764532,-0.168633308737,-0.15069872241625,-0.131373039655,-0.17970554174575,-0.075947855258125,-0.24070013756775002,-0.376437760552,-0.16352106095750002,-0.48765149949825,-0.2361659175695,-0.17391037906249998,-0.08186829909695001,-0.429163726526,-0.187360737054825,-0.27986248734675,-0.55321188953125,-0.43899550784450003,-0.34076333728249997,-0.124732887044075,-0.24388317600284998,-0.148598546743,-0.4736843756865,-0.30364859384599996,-0.12406848983949999,-0.218452952834,-0.32720361935275,-0.23356340474349999,-0.20901029816772498,-0.0369096361747,-0.48642591504099997,-0.098499107582075,-0.516090668248,-0.527059752823,-0.28156977158874996,-0.1094359244044,-0.170388932822625,-0.170564172336,-0.06983356054010001,-0.09368060867545,-0.645689624294,-0.13706639229349998,-0.165474695085,-0.18342480419249999,-0.22780231673125,-0.53183187129525,-0.1119207605864,0.080200411286875,-0.061632296119499996,-0.04519259212494366
negative,-0.3338579129212999,-0.3191117618852333,-0.12623656902418667,-0.4259273466351667,-0.41590571771983326,-0.10898472082706666,-0.05310234585170801,-0.001576897713431665,-0.11943467094155333,-0.12552208330982334,-0.5211129507436333,-0.16410760090266668,-0.12273122444967334,-0.23301827092563335,-0.26448218841416665,-0.3289495882503333,-0.5961251023962001,-0.3173470565042767,-0.4175492215717666,-0.07308715323793699,-0.1992101849939271,-0.16305387783463335,-0.25957753524026667,-0.09815634442688001,-0.13652817604535666,-0.39307606369346676,-0.3528721556334667,0.09486642199683334,-0.20131445106829998,-0.3418839647325,-0.12271616428113336,0.04090669864230667,-0.12374102706874665,-0.17382267684413336,-0.14775068808834999,-0.23675379143703332,-0.24194126865423332,-0.21935664338431998,-0.26217735765447336,-0.4386367431683667,0.02635866372526534,-0.07242781220144034,-0.4795976404814001,-0.09098238852611666,-0.37627465614226663,-0.5412894843600999,-0.16938463164387668,-0.47414503327073315,-0.34618427979109995,-0.2808556026870666,-0.44949444803666666,-0.13183171300063998,-0.1364524987316867,-0.26836769214483336,-0.28176957666193336,-0.22269187638436672,-0.10308603150544669,0.15072578691340005,-0.08456736787021665,-0.19904553704363334,-0.07689452055608001,0.06524500864334,0.07183915970823034,0.08249414699183334,-0.07621799996825998,-0.08702609157974334,-0.10687489561899335,-0.10820482777944943,-0.01816188837584803,-0.12793391736038,-0.2741540371875667,-0.09470382759165664,-0.4418525749624667,-0.13818856388513331,-0.09475386982288,-0.025413138170864668,-0.3097470953014667,-0.12512022851943003,-0.20455471062436667,-0.46420570262870003,-0.311467884623,-0.26812790205846665,-0.06994307425404668,-0.17527264089574965,-0.09355271484430666,-0.3651546208429666,-0.21365125290609335,-0.06545923754896667,-0.1679870862722,-0.24966375916276665,-0.18242628949693337,-0.12580798764957632,0.02718776472585033,-0.41458879604666665,-0.05321378796946,-0.3339531798840001,-0.46125331485129994,-0.2424888021110667,-0.048102080942069,-0.089797966987156,-0.04515544310992233,-0.010870760748710769,-0.04252501350768667,-0.5971107160454667,-0.08405748155743999,-0.08123535250788,-0.11236993689007999,-0.15049668043316336,-0.4223991424901,-0.064355012353418,0.10842790995018001,-0.04519259212494367,-0.00017478105779517326
