,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
MEIS1,-0.512833617134,-0.524371201066,-0.298628318593,-0.534796166763,-0.436977674091,-0.2059891889,-0.24426148989799998,-0.252211185333,-0.349503878398,-0.602308840714,-0.44113897344499997,-0.287996047503,-0.397454810909,-0.383618996329,-0.495109671744,-0.7780532908600001,-0.594680348234,-0.55492720368,-0.21025973157800001,-0.378075006565,-0.274247607114,-0.461190494347,-0.22432383089400001,-0.300025472605,-0.46418370628399996,-0.511668146527,0.0277672676339,-0.41045485550399996,-0.596529512425,-0.291474047731,-0.056123577866199995,-0.24257288787200001,-0.3565831709,-0.21289553118299998,-0.47473139132299996,-0.561143159262,-0.515280263681,-0.5492525140460001,-0.507631693571,-0.258167543464,-0.506238938533,-0.223439099905,-0.526396123509,-0.660326652579,-0.46859210691500003,-0.625955565047,-0.392302104829,-0.426484392114,-0.6432046182010001,-0.35365243732600005,-0.329168012719,-0.5558620249180001,-0.523264522862,-0.317469846324,-0.261493918183,0.0799557375212,-0.263777330812,-0.35613154262900004,-0.248337346677,-0.059501502567499996,0.0571432993995,0.0317928559784,-0.251556268701,-0.304366805087,-0.271467347175,-0.311215481367,-0.134185341761,-0.459898536491,-0.254034575202,-0.6027867338880001,-0.310976142271,-0.33790596396,-0.4522757586399999,-0.576896766177,-0.5294000484820001,-0.465857653203,-0.1971128154,-0.46759041427500003,-0.258927843733,-0.5578841659839999,-0.35575330498499996,-0.19468828512400002,-0.305279244423,-0.399372842559,-0.27190537877500004,-0.380040433996,-0.544267200323,-0.149615890865,-0.532003213813,-0.6140713392189999,-0.477782806152,-0.253883112655,-0.29411115290600004,-0.255522376656,-0.126361186346,-0.5551432443500001,-0.236145268164,-0.290100605005,-0.246077626657,-0.315412423021,-0.660845783431,-0.216448596216,0.0557927483983,-0.280945656517
MIDN,-0.465389577822,-0.481094013694,-0.396557095354,-0.5023403835970001,-0.583768856403,-0.381986225027,-0.389205282517,-0.394461915458,-0.443284028025,-0.673833535519,-0.484663560567,-0.422701607254,-0.41283536911300006,-0.391983533922,-0.536894949772,-0.776827087754,-0.540409699263,-0.611477779994,-0.34436798905999993,-0.495964102108,-0.34519985649999996,-0.528767328267,-0.430621342147,-0.34411712420199997,-0.557444716994,-0.526313536616,-0.224042341252,-0.520588998554,-0.605178191672,-0.417478059036,-0.254276227726,-0.415314069681,-0.22749173908000003,-0.404777074931,-0.44844369625,-0.528131718121,-0.531982152279,-0.5262792863979999,-0.49797365485,-0.405988425066,-0.502977786513,-0.35889869212399994,-0.48828096123000003,-0.6912711977399999,-0.506007832272,-0.5961647274,-0.49411927277400003,-0.505388871273,-0.603547388333,-0.402412912724,-0.48870344241700003,-0.526720916394,-0.570417925886,-0.538986267015,-0.44891239202399996,0.0496462255411,-0.45609145828599995,-0.484196747563,-0.341493068177,-0.233835416954,-0.212846922371,-0.120693662941,-0.384148140891,-0.35417295325099996,-0.435580900415,-0.410552815859,-0.459898536491,-0.44404343183,-0.41758007255900004,-0.5795891677080001,-0.41700025670199997,-0.47111650676399996,-0.534317480115,-0.522078381973,-0.59546924489,-0.538218191707,-0.312060717291,-0.566374429946,-0.363197542315,-0.529003961708,-0.445561254073,-0.42912426230899997,-0.41593674616899995,-0.453777712178,-0.48176033438,-0.446834945866,-0.5333281794129999,-0.366354210418,-0.587964602573,-0.511316470193,-0.59470625705,-0.397168679512,-0.412581576989,-0.464793403932,-0.272677121111,-0.612716643301,-0.48596689586,-0.424433465384,-0.439026820128,-0.436318593429,-0.6168513596840001,-0.37904745235,-0.00209663150725,-0.502372666144
NCL,-0.490587593464,-0.458484515495,-0.23279643052700003,-0.5514865569749999,-0.477970257385,-0.21909306376200002,-0.216341808965,-0.19621327273800002,-0.266215375252,-0.648237493658,-0.179677806458,-0.24873760962900002,-0.37838590090499996,-0.318459073206,-0.42938507372199997,-0.701836910654,-0.506047637176,-0.458823765845,-0.19926555086199998,-0.41749347051200003,-0.278236317315,-0.365128143485,-0.138120098754,-0.265293817037,-0.493478032414,-0.382232496818,0.0348308250295,-0.40582492977300005,-0.379965531649,-0.250329326384,-0.014438556757399999,-0.193970176202,-0.243385883349,-0.208539231283,-0.430845264781,-0.491623148391,-0.465840373245,-0.489731944432,-0.460435485717,-0.27062467590100003,-0.553900704182,-0.213029879811,-0.475462495238,-0.6747505786310001,-0.33000080454999997,-0.5704790534390001,-0.445684019994,-0.54309223171,-0.587714132608,-0.293758785525,-0.25731727625399997,-0.5223960668050001,-0.444311069186,-0.379564868626,-0.25085187258999997,0.0681044654897,-0.227823871831,-0.284355033048,-0.183478643602,-0.0237159361934,0.0722105829695,0.0122386816005,-0.194515110579,-0.197915604846,-0.22492852593899998,-0.247742410397,-0.254034575202,-0.41758007255900004,-0.158195481498,-0.5216982043289999,-0.28019718340599997,-0.244134057288,-0.381513612508,-0.567867569317,-0.604679609398,-0.498858967932,-0.153279366723,-0.463578270411,-0.20437220216,-0.488010675342,-0.389926809793,-0.10737158295,-0.26547612361,-0.42245272734399997,-0.398897653886,-0.330974026351,-0.57094839493,-0.197853162924,-0.389612052077,-0.5461868053719999,-0.379556423208,-0.246965870772,-0.275015567996,-0.23236253432700002,-0.11860637949000001,-0.551482628248,-0.224418386168,-0.17844750077500002,-0.226312125211,-0.257765317217,-0.573782395354,-0.22546206298500002,0.058552717568699994,-0.18154077455499998
NIT1,-0.611932239961,-0.5670776797770001,-0.610845361994,-0.643618420809,-0.736793206514,-0.604158404542,-0.596997418259,-0.554343249795,-0.610752398147,-0.6978694268150001,-0.637519440416,-0.54399688229,-0.501329163239,-0.379204960625,-0.481848626813,-0.8198690127670001,-0.696498444508,-0.7637883567,-0.609292134819,-0.5796220364019999,-0.545342564163,-0.582309328435,-0.609622443934,-0.47579005085500004,-0.553741463981,-0.593175310209,-0.43042099531499994,-0.6416196049930001,-0.6872864456479999,-0.589998041993,-0.510364931261,-0.571760504142,-0.199555950705,-0.603379453831,-0.612110887208,-0.646575809371,-0.722986995711,-0.736360755516,-0.661998367499,-0.603393237044,-0.650521130116,-0.623149567642,-0.54229933955,-0.744875448568,-0.663009463554,-0.660689350618,-0.617915001211,-0.642256076165,-0.792923268077,-0.76011903039,-0.676689310786,-0.6902193362279999,-0.646454374398,-0.693680452209,-0.705662605524,-0.397542414843,-0.6841227895890001,-0.69344112157,-0.660512175081,-0.507004346002,-0.46506281605800004,-0.450541241145,-0.590596916127,-0.54659551766,-0.554534568209,-0.584569792645,-0.6027867338880001,-0.5795891677080001,-0.5216982043289999,-0.711852517119,-0.575755966267,-0.650833217579,-0.576818271702,-0.545160714639,-0.725291504238,-0.714567378098,-0.540544304574,-0.6546040042319999,-0.567066608185,-0.692701328462,-0.578750723109,-0.603340826624,-0.539528730907,-0.55250830682,-0.744873533469,-0.7137936968430001,-0.6742103665770001,-0.542062669265,-0.625410930487,-0.640551887827,-0.659514088134,-0.49244949717000003,-0.588353260873,-0.636965864081,-0.534165623747,-0.659339917986,-0.624077112629,-0.645513593451,-0.608382278623,-0.527824806182,-0.688613228916,-0.5164706621190001,-0.201521643345,-0.599925406005
OSR2,-0.49672296694300005,-0.39702360369,-0.330414872418,-0.606663454536,-0.636558719407,-0.30766870072299995,-0.253209930609,-0.179612665756,-0.321505280132,-0.671046545456,-0.462269066951,-0.144218818237,-0.395218601955,-0.322867639595,-0.40927392249,-0.794972343583,-0.5873703572060001,-0.601654793006,-0.352215715707,-0.460123242847,-0.190588406461,-0.44964364544200003,-0.108548991438,-0.28152489881299997,-0.629642207195,-0.585985112541,-0.0234392957271,-0.505786198071,-0.468743733794,-0.258733660436,-0.16941488562100002,-0.403803210538,-0.166692312154,-0.44458030320299996,-0.499853862003,-0.59299511064,-0.602332123663,-0.498209170079,-0.578951888205,-0.268697623572,-0.548983090046,-0.190729394494,-0.514127198178,-0.6264022640169999,-0.5071092867360001,-0.526207931125,-0.38585737699699996,-0.47752173146300003,-0.390053220402,-0.36022491361599995,-0.489569508684,-0.551016713632,-0.507890695952,-0.471352466499,-0.41072790173600005,-0.0318331633795,-0.233253129973,-0.466393161448,-0.16033069126,-0.120180987438,-0.151419241462,-0.0957447578797,-0.22736245011700001,-0.351210750456,-0.368564079331,-0.48297098303400005,-0.310976142271,-0.41700025670199997,-0.28019718340599997,-0.575755966267,-0.354180892879,-0.409054509243,-0.493900238694,-0.563262361452,-0.61696143444,-0.17000610579,-0.0294546260777,-0.5033297677530001,-0.0417325423838,-0.558297432282,-0.408665565238,-0.261178849484,-0.332286946348,-0.27586308762899997,-0.42080315922399997,-0.336812267883,-0.620767938551,-0.161900447739,-0.556326047531,-0.539877951614,-0.557964690383,-0.160751620039,-0.262047274889,-0.25953704964499996,-0.21979205737,-0.5635052596869999,-0.37293391361699996,-0.229164468216,-0.0799760707787,-0.229825239862,-0.613541603944,-0.0892958851143,0.031457031712599996,-0.313114019945
PLK4,-0.41739767181599996,-0.411951263479,-0.282071467833,-0.501147821021,-0.549758401194,-0.345785146163,-0.270037881532,-0.232725711842,-0.289006271371,-0.622501495748,-0.34198674931,-0.288762683766,-0.31982849420299997,-0.34409005887599997,-0.398617833545,-0.741156428578,-0.519942100808,-0.435955706185,-0.32329624641399995,-0.43204802191299996,-0.293429934249,-0.413634525894,-0.295388162593,-0.229743564732,-0.48591386146300003,-0.445963126968,-0.0512878629368,-0.340611524803,-0.448718154022,-0.251192899487,-0.12444510307000001,-0.285429442,-0.294369063151,-0.354103286748,-0.438149023517,-0.435203529716,-0.409294260911,-0.52179687672,-0.502033651717,-0.305545573237,-0.538858213344,-0.268701715246,-0.479753673699,-0.648163672525,-0.42097676576399995,-0.506319923661,-0.380508861417,-0.447231898981,-0.535483729901,-0.40186559081699996,-0.40292491938,-0.500562614312,-0.47722788992,-0.458687012695,-0.35015184602,0.0655863143503,-0.25050586721900003,-0.462946378156,-0.272374675758,-0.150219368972,-0.0596313394558,-0.0189018500942,-0.20378205467399998,-0.284357159426,-0.275679465231,-0.349223501572,-0.33790596396,-0.47111650676399996,-0.244134057288,-0.650833217579,-0.409054509243,-0.38698238076200003,-0.439223303909,-0.5232720123260001,-0.48123534528399997,-0.43408615342600004,-0.22843439298300003,-0.42365606652599996,-0.211453902793,-0.478609082994,-0.34638622935999996,-0.221741467073,-0.321405813037,-0.411594069287,-0.362902323737,-0.376056500294,-0.527429736309,-0.238844996811,-0.42100679875200003,-0.47435372065,-0.46955475653000006,-0.236099381225,-0.280516284017,-0.24370277302700002,-0.177482593647,-0.560645557376,-0.345934102889,-0.358465923188,-0.227921291932,-0.294054280848,-0.547171438026,-0.26493760625999996,0.0556113594398,-0.24810822847
POU3F2,-0.581326805185,-0.526105751848,-0.329912970911,-0.572665464948,-0.467214738623,-0.251651763447,-0.351266996567,-0.28950589013300004,-0.510172518552,-0.5786701917539999,-0.441487854733,-0.424313647487,-0.449548044951,-0.4507890098,-0.425597614594,-0.673632990767,-0.591685896109,-0.639332281714,-0.307283577416,-0.468809580336,-0.321103196297,-0.483941950851,-0.302567193702,-0.346915607693,-0.514868268685,-0.42573744619599996,-0.056452597133,-0.463671748439,-0.577750612111,-0.29425858339600003,-0.09005713430230002,-0.379836277791,-0.29963308363,-0.343296564041,-0.538830083212,-0.5438675730070001,-0.575909502444,-0.559802182033,-0.511640326582,-0.403794824743,-0.5483486835010001,-0.274434947858,-0.49050249308,-0.642189633222,-0.506033775784,-0.584698478282,-0.47562418466399997,-0.515694458034,-0.624312506066,-0.476525443188,-0.381894607963,-0.6032898659570001,-0.552330783278,-0.30095731419,-0.30890266636,-0.0536127297391,-0.342204869963,-0.527342757083,-0.300973483813,-0.136310681956,-0.061346584144900004,-0.0435638828677,-0.340067973913,-0.390667410743,-0.319285329507,-0.35634751752300003,-0.4522757586399999,-0.534317480115,-0.381513612508,-0.576818271702,-0.493900238694,-0.439223303909,-0.22293330129500002,-0.583718840343,-0.489860791665,-0.524879060049,-0.267415885566,-0.61936763305,-0.307615762651,-0.582207047199,-0.44379546463799996,-0.309596682415,-0.393197341055,-0.45562843021399996,-0.33629715292499995,-0.499408851161,-0.550963956374,-0.233179309413,-0.610400349424,-0.610730217166,-0.583771925432,-0.32719919601999997,-0.410320611011,-0.29556762040999995,-0.24385154185,-0.482223585919,-0.32759811166499997,-0.4265538928,-0.44600315923999995,-0.426595323147,-0.539199453029,-0.363156157888,-0.0842965519014,-0.290668710192
PRDM1,-0.5206010754479999,-0.557246052252,-0.524141588725,-0.486222423839,-0.5765473645570001,-0.515298050259,-0.572455770011,-0.547829522896,-0.657221548466,-0.643674773992,-0.607965756022,-0.528758997409,-0.4912831911399999,-0.461422862029,-0.555477806465,-0.6486762234669999,-0.634271192179,-0.74681437964,-0.47570416561800005,-0.511182349205,-0.514983979338,-0.655735540744,-0.591575323505,-0.510420808635,-0.481941002634,-0.528289238104,-0.313778656506,-0.532621792271,-0.66605396456,-0.573523262715,-0.429785163367,-0.679045341332,-0.214730442375,-0.51390474554,-0.574566353729,-0.523896004178,-0.569172206175,-0.612010635992,-0.512451801466,-0.5282038723100001,-0.5803860796220001,-0.492158811764,-0.511928975045,-0.619583718442,-0.733283280404,-0.631064440249,-0.5954044143899999,-0.591663432746,-0.669461219086,-0.594857961703,-0.566084250356,-0.647219864424,-0.633260527753,-0.5691333589850001,-0.5519637588390001,-0.486495967702,-0.6269143291839999,-0.562938081572,-0.564999788991,-0.372945483751,-0.391721016505,-0.37745473747599995,-0.487441879356,-0.48076318943199997,-0.5729832170220001,-0.6171119677019999,-0.576896766177,-0.522078381973,-0.567867569317,-0.545160714639,-0.563262361452,-0.5232720123260001,-0.583718840343,-0.524901583669,-0.591210798622,-0.582936480102,-0.64390146288,-0.61262317693,-0.59977837257,-0.68995555496,-0.512454207522,-0.547657572478,-0.507659034938,-0.616649926685,-0.56507868014,-0.59566586777,-0.6333107374710001,-0.5483337708229999,-0.606625964845,-0.642704156039,-0.592775146006,-0.338404290088,-0.43976818948999996,-0.635202388112,-0.47230919428900003,-0.511207388033,-0.550881922507,-0.607136076757,-0.56810642978,-0.48859093269299997,-0.608193685348,-0.565386072658,-0.269645011957,-0.57097361922
PRTG,-0.547426906368,-0.684635342553,-0.624353067262,-0.541510438051,-0.498706782711,-0.37465004820299996,-0.548625486379,-0.525169745303,-0.6464791429410001,-0.573658820304,-0.5708065422290001,-0.526171382535,-0.591317896703,-0.457374542105,-0.467733972015,-0.6829578489679999,-0.572454632648,-0.642892518909,-0.42184026763800003,-0.550776948179,-0.463754360923,-0.588760246641,-0.547239484613,-0.49733943777500006,-0.509252020277,-0.6151428994389999,-0.389484677065,-0.646964085796,-0.620466168285,-0.487323774983,-0.350932466602,-0.501616800934,-0.205066055167,-0.469041851572,-0.694987040395,-0.5377115736029999,-0.6197703071239999,-0.527657289714,-0.5650644116800001,-0.5232298535100001,-0.480556626891,-0.468857028992,-0.541541989012,-0.677869493297,-0.545199560042,-0.605756205109,-0.52986049633,-0.607162470189,-0.563728204892,-0.59289417401,-0.522863546815,-0.611755324382,-0.6147476402800001,-0.464394690522,-0.425010552039,-0.47432000836599997,-0.41857437401500003,-0.582987654888,-0.692565793717,-0.32852615019000003,-0.143966334023,-0.330295655292,-0.6013335985189999,-0.559811332432,-0.597061986383,-0.382053326545,-0.5294000484820001,-0.59546924489,-0.604679609398,-0.725291504238,-0.61696143444,-0.48123534528399997,-0.489860791665,-0.591210798622,-0.42568076556699996,-0.6565626093029999,-0.442130643516,-0.625123123097,-0.406449502316,-0.589923488513,-0.583065201563,-0.544318406538,-0.600888268957,-0.539543603854,-0.489400977619,-0.568887230458,-0.557888933512,-0.37678852399999996,-0.6777014253839999,-0.59029446197,-0.70467736911,-0.497266464647,-0.57032297173,-0.415045628746,-0.40055563634,-0.555544996418,-0.532736489964,-0.537686324974,-0.614354006651,-0.547715079106,-0.625124755959,-0.5591861122640001,-0.32779100622900004,-0.610265359946
PTPN1,-0.501738968593,-0.5273379650810001,-0.413515952089,-0.48928032422300005,-0.554240157542,-0.468123613287,-0.48587245526100004,-0.43426048681,-0.457599544722,-0.48414961815700003,-0.5128872026300001,-0.487129677087,-0.47682455207099994,-0.39958435154700006,-0.464442288293,-0.7209721593430001,-0.5358685878980001,-0.6166173806440001,-0.413801486404,-0.426057775468,-0.457731528613,-0.544000966157,-0.5219541932339999,-0.41284170935599995,-0.483219034713,-0.449527719497,-0.22160171909899998,-0.43267918225900004,-0.555892377223,-0.389307071655,-0.248568907733,-0.37287144041299997,-0.294179926037,-0.38469530088,-0.479189692954,-0.42173830512599997,-0.533393806679,-0.612068422219,-0.538300721607,-0.419232814497,-0.5536768458829999,-0.430082284276,-0.493795791135,-0.596522827881,-0.438668354417,-0.608134199367,-0.5434589532490001,-0.559392247583,-0.567226049384,-0.581543118459,-0.337938277495,-0.5513805419560001,-0.631272884661,-0.40553422409400003,-0.455150788308,-0.24198691581300003,-0.435884988132,-0.529270482982,-0.464239122892,-0.24096260998100003,-0.159211120393,-0.146973569272,-0.39390711927100003,-0.431789170748,-0.431770843532,-0.43379212890600005,-0.465857653203,-0.538218191707,-0.498858967932,-0.714567378098,-0.17000610579,-0.43408615342600004,-0.524879060049,-0.582936480102,-0.6565626093029999,-0.38575091095799996,-0.451220843997,-0.48659132875699995,-0.441789981444,-0.506846890534,-0.47544949325400004,-0.334484354791,-0.443163492343,-0.543184398055,-0.546842759539,-0.583349664543,-0.614245009086,-0.444704903056,-0.427447956795,-0.544959013398,-0.455340613888,-0.487366086801,-0.42602063649599997,-0.43484134154700005,-0.292500816607,-0.6080539088710001,-0.409844903869,-0.567406720629,-0.491575572171,-0.476849791405,-0.515141510161,-0.517182825696,-0.0957414445916,-0.44816013488999995
PTPN12,-0.309356482338,-0.434673925863,-0.199240393427,-0.438039671648,-0.327836573679,-0.239474835929,-0.177915278587,-0.266718513537,-0.230952430292,-0.49747272320299996,-0.238893933961,-0.27898912935,-0.3169867751,-0.265107748963,-0.419623787162,-0.751808557191,-0.349327941316,-0.445168675777,-0.131340781577,-0.317376311985,-0.29021254358000004,-0.39335222961099997,-0.221104367249,-0.19886550412999998,-0.548265942472,-0.415146335102,0.009999963510069999,-0.182815668365,-0.469644825364,-0.212645754516,-0.05458780825730001,-0.192212609451,-0.379020657811,-0.132468575055,-0.261346833845,-0.31570703608899997,-0.299784170954,-0.330694304716,-0.43589890751000004,-0.191089789089,-0.427401892933,-0.210530193421,-0.524969576261,-0.6085048017119999,-0.23819393077599998,-0.520566037694,-0.390503000568,-0.331652325302,-0.570546715089,-0.30916989423,-0.170263597828,-0.38575725233900005,-0.38036323018299995,-0.23200169211899999,-0.145081181683,0.0731606341972,-0.175139802321,-0.238770631506,-0.17069709227000002,-0.0352111222304,0.041720690842900005,0.035876978240900005,-0.127782635262,-0.122426463063,-0.159323076194,-0.269321445804,-0.1971128154,-0.312060717291,-0.153279366723,-0.540544304574,-0.0294546260777,-0.22843439298300003,-0.267415885566,-0.64390146288,-0.442130643516,-0.451220843997,-0.11152896431399999,-0.251881200149,-0.29553187110999996,-0.439942444612,-0.262810306214,-0.151276248377,-0.18912077249099998,-0.36814217547300004,-0.360853896401,-0.31134068007800003,-0.492169042839,-0.175205955083,-0.21960079258200002,-0.513364200076,-0.277225743988,-0.193684404459,-0.179368688722,-0.13505563694800002,-0.115257727087,-0.635623387425,-0.162019646364,-0.423607359052,-0.322630134011,-0.276262960791,-0.392430612191,-0.289579880184,0.039268394886500003,-0.162043244645
PTPN13,-0.496542782802,-0.435449470097,-0.522346635906,-0.573794647918,-0.46807854541199995,-0.37495209269599994,-0.381359769283,-0.342878022368,-0.47482058598899995,-0.7392908773129999,-0.511233677754,-0.417970291639,-0.46101319083400005,-0.377978241985,-0.384217471734,-0.731632401022,-0.582902198956,-0.610570985704,-0.42122724547,-0.509244015021,-0.33198578998399997,-0.557798299482,-0.395135093752,-0.336162656575,-0.614137938649,-0.43694035512400003,-0.128582364047,-0.539699989353,-0.61011039362,-0.38920949532899995,-0.24013556121500002,-0.41241493955200004,-0.351809839705,-0.45878606925099996,-0.570818858932,-0.61410855067,-0.600891395913,-0.569805210952,-0.523578872703,-0.404884557801,-0.5804942298210001,-0.343048772209,-0.552877345687,-0.788921280755,-0.571745405581,-0.601027757807,-0.39999494196400004,-0.540263005873,-0.603478061725,-0.522626888697,-0.601076883852,-0.580321779453,-0.576135201857,-0.479568853812,-0.496158525628,-0.158531777969,-0.408555891566,-0.515661651817,-0.33897095319,-0.17799847415800002,-0.24219609054699998,-0.185547875012,-0.385599997574,-0.45627589683499997,-0.415918667747,-0.41791608656400003,-0.46759041427500003,-0.566374429946,-0.463578270411,-0.6546040042319999,-0.5033297677530001,-0.42365606652599996,-0.61936763305,-0.61262317693,-0.625123123097,-0.48659132875699995,-0.251881200149,-0.47730771891,-0.297977856739,-0.601867045205,-0.504946188232,-0.318358401954,-0.43091483034500006,-0.452213493281,-0.365145270764,-0.498535680679,-0.577544440754,-0.28158796204799996,-0.551548000932,-0.644345548742,-0.48687096657799994,-0.359672517548,-0.43610555357,-0.44493070272600005,-0.30506692458900003,-0.663036334837,-0.46675709525200004,-0.475726329245,-0.386024624426,-0.465454168999,-0.6255997985899999,-0.37518769160099996,0.00902882324787,-0.415926976204
