	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
HES7	-0.339517053781	-0.353498263591	-0.337045665246	-0.369394114246	-0.380460843641	-0.326804053315	-0.326997208032	-0.305749848877	-0.308789523397	-0.335714274304	-0.340640421899	-0.34503510159	-0.35312061698	-0.313176686732	-0.30829274205	-0.285330830233	-0.412992615206	-0.380284118286	-0.409703536345	-0.317157951317	-0.338574975561	-0.26930214493	-0.349267102376	-0.342378047253	-0.334576633741	-0.343696445074	-0.332222218696	-0.246367293174	-0.332664899356	-0.344466681521	-0.323867843717	-0.31539238381	-0.297697650277	-0.288428050859	-0.316726588512	-0.368869255398	-0.34303645807	-0.396171833327	-0.356426713011	-0.369891213766	-0.322644423675	-0.335822635971	-0.255793086025	-0.333651279187	-0.362048023241	-0.36389780156	-0.357634949994	-0.370614603051	-0.338492314769	-0.308782223542	-0.383955743952	-0.271761499565	-0.263640221035	-0.36852871974	-0.354785573479	-0.354449222442	-0.325886868012	-0.276560113753	-0.320501015293	-0.345761112722	-0.295192334751	-0.28710626131	-0.28799235909	-0.281532262177	-0.223723419277	-0.327255607309	-0.313945421002	-0.299227600302	-0.323836772486	-0.348409353292	-0.333742031271	-0.338491785183	-0.395531222267	-0.33959930717	-0.240032970214	-0.274408826587	-0.365011019428	-0.333783133832	-0.345566821966	-0.367094908086	-0.301728254601	-0.365151385025	-0.305210387643	-0.335011926118	-0.31356844478	-0.371630457116	-0.346438359816	-0.291524930228	-0.318516349336	-0.351050765746	-0.335967917117	-0.335798545384	-0.314098116845	-0.393896966716	-0.294531489376	-0.256972090521	-0.343170902942	-0.359369156816	-0.280968504129	-0.317266929097	-0.313106422763	-0.32901835955	-0.298651433745	-0.344959313212	-0.349750903551	-0.332754098498	-0.338550061155	-0.322674266459	-0.364509096971	-0.305247145583	-0.201618014473	-0.34000764363	-0.312858520736
HK2	-0.356309480493	-0.354514251074	-0.21700824206	-0.507823493437	-0.553004002132	-0.248543288951	-0.134986117189	-0.0550420502315	-0.241211971528	-0.210226626451	-0.513528426953	-0.223045456909	-0.233827356833	-0.26506652568	-0.301418533655	-0.355506579763	-0.603726597026	-0.31763669305	-0.409461428507	-0.118717313503	-0.242182845632	-0.241264123085	-0.303031465756	-0.158255468865	-0.196647795884	-0.499491368078	-0.386790069033	-0.0137008200509	-0.251833016543	-0.405229632603	-0.172368060449	-0.0227877592355	-0.180940991316	-0.254989808633	-0.167859927326	-0.268235721542	-0.26699209158	-0.265449328783	-0.270290600083	-0.506537312581	-0.0723688713674	-0.146245725074	-0.333651279187	-0.105467496528	-0.412637223783	-0.554803485389	-0.216281132917	-0.485930419776	-0.374643036021	-0.34896095541	-0.594863828226	-0.204639277244	-0.184592738751	-0.347234111791	-0.35443004828	-0.240101259409	-0.173119824886	0.0318210610224	-0.17344865363	-0.286776972365	-0.169742594747	-0.0339112594397	-0.0213512263858	-0.00894328128686	-0.163562844429	-0.170087374226	-0.143016121176	-0.169360035486	-0.0998653833222	-0.216368687469	-0.326288735294	-0.193909452638	-0.448511128302	-0.16548889863	-0.149603589187	-0.210668413507	-0.356305226193	-0.200902473524	-0.259295790762	-0.487299250549	-0.35472372892	-0.354904887816	-0.187354843745	-0.23362361219	-0.194166119552	-0.447289897577	-0.244778494578	-0.140941830498	-0.244238619159	-0.308147689245	-0.251346165327	-0.188962606745	-0.0366972045961	-0.456370076894	-0.103920150334	-0.260339553012	-0.45193458116	-0.282449307114	-0.159831534464	-0.206198800138	-0.182328126357	-0.095917389178	-0.134241760375	-0.611112484463	-0.152299657639	-0.160135519414	-0.237039128111	-0.233407798173	-0.419429948456	-0.176121152072	0.0243254425219	-0.120376027819	-0.0905306700284
HNF4A	-0.455287390174	-0.478178123336	-0.441734351089	-0.528070030483	-0.5105225	-0.42341874718	-0.367139224076	-0.363625197497	-0.378797508639	-0.405952097235	-0.604027415344	-0.463769899826	-0.449469056456	-0.39374307252	-0.424205440977	-0.446165354824	-0.725052903518	-0.449942832379	-0.533924083222	-0.433013749416	-0.456019539289	-0.433777880937	-0.448174958912	-0.428240946544	-0.35185348913	-0.523538120313	-0.508983407632	-0.230596496521	-0.495781208087	-0.52055755056	-0.392180149091	-0.385420776733	-0.284507904568	-0.387623354148	-0.447060795701	-0.503510383226	-0.512769190075	-0.510688920071	-0.493355840183	-0.551480974496	-0.353333329749	-0.424619355108	-0.362048023241	-0.412637223783	-0.367616382636	-0.595380038136	-0.473407269949	-0.58036449698	-0.508596295018	-0.46045304875	-0.518089225304	-0.46567436375	-0.341669786873	-0.518356364839	-0.46947911563	-0.465386102088	-0.394004031628	-0.292615250111	-0.393276030481	-0.566935823589	-0.354224273367	-0.304897257447	-0.338999542628	-0.281580156529	-0.275180144353	-0.416010160165	-0.37573225014	-0.362767729221	-0.389679672332	-0.465286522133	-0.495608167566	-0.40958083723	-0.513842210862	-0.422930094513	-0.272994924515	-0.370903899483	-0.455791498026	-0.41139174809	-0.451161866015	-0.547139955675	-0.461678101929	-0.472130599072	-0.434780862173	-0.461616905268	-0.443268634856	-0.5429234253	-0.478411956485	-0.368173241156	-0.368098157444	-0.461297450275	-0.545138502287	-0.382817118906	-0.346272444016	-0.509258565955	-0.346565973273	-0.333618114696	-0.550395428365	-0.47315901048	-0.353334479736	-0.319286044749	-0.381984121448	-0.392853970853	-0.33539420794	-0.608638723591	-0.380472911278	-0.456659949088	-0.431131124586	-0.406561602918	-0.576446042073	-0.35840963738	-0.130398073797	-0.434018846276	-0.366638290686
HOXA13	-0.604409858378	-0.569793433681	-0.562593439654	-0.623720342239	-0.647065746258	-0.553449850751	-0.47569453121	-0.50684295519	-0.48918158714	-0.536824298654	-0.641163754006	-0.590748991014	-0.587085320901	-0.520322791457	-0.504440557956	-0.470913521814	-0.745177020142	-0.624223644958	-0.687926423402	-0.540855776426	-0.577762030407	-0.496819345449	-0.59335854869	-0.556994537704	-0.558260342938	-0.574197247775	-0.616322599246	-0.387813737021	-0.560997988588	-0.646111150623	-0.506162298191	-0.457947483151	-0.557595259277	-0.517003424683	-0.579218190761	-0.601100538245	-0.570029583382	-0.615963965958	-0.605053420521	-0.663664425303	-0.530925599237	-0.561952704169	-0.36389780156	-0.554803485389	-0.595380038136	-0.562210574173	-0.638531324932	-0.639676813109	-0.594893268186	-0.572011275691	-0.607904839058	-0.610565737432	-0.354946962481	-0.603472601549	-0.629563434914	-0.583811733424	-0.536329293712	-0.379283305697	-0.530057861917	-0.599177588076	-0.506838777585	-0.465868236549	-0.420724272113	-0.455749799737	-0.356789740166	-0.557914156591	-0.538531615379	-0.546250594473	-0.574691227183	-0.62068525521	-0.600179451628	-0.569601726865	-0.639225173235	-0.557675740528	-0.363619302152	-0.459395496636	-0.60346956683	-0.569424113775	-0.618658321876	-0.59067226137	-0.586789255128	-0.549471699389	-0.507438378084	-0.596676874762	-0.534146594679	-0.618377925269	-0.564049384463	-0.507047669843	-0.51648750971	-0.496144277897	-0.586572106136	-0.582794855299	-0.562105318073	-0.58972414135	-0.521684751309	-0.406201280319	-0.630855316853	-0.576840065716	-0.479527908584	-0.45392822441	-0.594764627651	-0.542605853547	-0.493852302273	-0.647689445452	-0.559588571175	-0.529858624424	-0.554898869861	-0.552741641273	-0.637532887463	-0.47347300372	-0.27595859532	-0.610088381776	-0.526539614507
HOXB9	-0.48106167701	-0.470785430176	-0.309097863825	-0.55229871785	-0.480916004631	-0.231984955048	-0.20335972102	-0.199479154933	-0.251135777748	-0.287694345959	-0.635346796159	-0.417368554999	-0.266217108164	-0.313389551771	-0.370969681977	-0.38047693926	-0.715197456949	-0.434900031602	-0.511839949311	-0.248057735286	-0.347381642637	-0.267051699142	-0.416652485672	-0.221631226875	-0.288925835678	-0.504520746303	-0.517323215466	-0.0221791657982	-0.378092055483	-0.474582374494	-0.270686411919	-0.115708355336	-0.346125537652	-0.375733695049	-0.326797721874	-0.511218681953	-0.470492435928	-0.451957637887	-0.436672116251	-0.544802237858	-0.1609947227	-0.258984522144	-0.357634949994	-0.216281132917	-0.473407269949	-0.638531324932	-0.373910344804	-0.585053732887	-0.448356080705	-0.442703331278	-0.531491882502	-0.292671396928	-0.309867883126	-0.468093430333	-0.518414102383	-0.332507761432	-0.265568194249	0.0525952070814	-0.248563552732	-0.482503347952	-0.230301001706	-0.0591469739943	-0.0404409273146	-0.0668670377041	-0.206476672316	-0.295274904024	-0.279785754678	-0.31396773365	-0.222173641743	-0.430417242435	-0.451436806164	-0.263383530473	-0.511046641231	-0.348079788613	-0.224967006287	-0.297792510679	-0.465166560135	-0.309490470221	-0.444083004519	-0.560322400888	-0.438960677836	-0.384277096156	-0.200151490127	-0.34836072064	-0.242850883443	-0.540286815653	-0.406535799251	-0.219160377998	-0.303429141648	-0.396934771988	-0.3279575316	-0.312452027118	-0.193191364619	-0.527950127436	-0.202789985487	-0.346087658462	-0.543959147484	-0.394241818724	-0.179266903106	-0.216579446315	-0.222316595012	-0.201580523104	-0.160291905819	-0.575308002664	-0.279462407358	-0.252553964018	-0.251762214779	-0.303175288641	-0.56377013667	-0.15748290076	-0.00144078793578	-0.285547915637	-0.168293996892
HOXC13	-0.602944689226	-0.516081131477	-0.470430700903	-0.588210286105	-0.58946104091	-0.527068709883	-0.49367015989	-0.409202663813	-0.48130962966	-0.574115456595	-0.619927678404	-0.544472540458	-0.558752200443	-0.473347922882	-0.460785353124	-0.476724285256	-0.724870660486	-0.586361841038	-0.605414221182	-0.47453977408	-0.536698900709	-0.473821987496	-0.577325239947	-0.544950391003	-0.493252749795	-0.561980572413	-0.619256887852	-0.294356281905	-0.512095647628	-0.612187642113	-0.4874069391	-0.406325523632	-0.527041156084	-0.472708449045	-0.542661804428	-0.606669438146	-0.60189303912	-0.581690392533	-0.589222456468	-0.585971441452	-0.445777491035	-0.511396698367	-0.370614603051	-0.485930419776	-0.58036449698	-0.639676813109	-0.585053732887	-0.526898116982	-0.607306308975	-0.59609652445	-0.598921789429	-0.492869482984	-0.379388871394	-0.614709086849	-0.657706682323	-0.512132517725	-0.483100570276	-0.24469961778	-0.457983122776	-0.563146531946	-0.465621278473	-0.390529875415	-0.376141781631	-0.376049491904	-0.332443819873	-0.518756985691	-0.522640789824	-0.480584955925	-0.527766550351	-0.596021566654	-0.550042184601	-0.55531517268	-0.613914889418	-0.541702481388	-0.351225173944	-0.415784474204	-0.568009470017	-0.530105343712	-0.604578676073	-0.607862261662	-0.575064344316	-0.568799760073	-0.487552586784	-0.549886963293	-0.466285772984	-0.596770466429	-0.542156627926	-0.454346454616	-0.482088470551	-0.527638674795	-0.492172677224	-0.538901859708	-0.499620801739	-0.580915654293	-0.431953574432	-0.376164904171	-0.571562636329	-0.576460967848	-0.423916559506	-0.419509278818	-0.559173495034	-0.499919847676	-0.400191925868	-0.593167480235	-0.505671394187	-0.526662556469	-0.525020180661	-0.510993193293	-0.610420809524	-0.44850113993	-0.21719567751	-0.598926702283	-0.463113788129
IER5L	-0.597995513378	-0.48203504822	-0.426111298934	-0.528526487663	-0.537572429501	-0.405385525839	-0.332443572987	-0.323422126941	-0.391019222394	-0.426551930635	-0.555228632324	-0.433446618737	-0.458319892113	-0.462236578806	-0.42952804038	-0.49700869539	-0.720753064416	-0.495026334842	-0.607633635683	-0.390630460288	-0.435758743042	-0.476366485245	-0.508238085888	-0.391096913012	-0.416526911197	-0.526642627127	-0.507938809281	-0.215268733683	-0.401614147877	-0.542074478697	-0.428796863162	-0.245050694712	-0.406269075141	-0.36267150482	-0.430533983483	-0.510145571798	-0.518040187963	-0.494263771827	-0.52430056357	-0.553535021375	-0.307628621008	-0.395832654276	-0.338492314769	-0.374643036021	-0.508596295018	-0.594893268186	-0.448356080705	-0.607306308975	-0.472977443918	-0.472918548214	-0.573684610515	-0.382705194681	-0.321101596933	-0.517605244924	-0.506766787728	-0.399995564583	-0.37584528764	-0.186107845486	-0.430752543911	-0.414832529347	-0.459223617865	-0.261734801217	-0.245933669217	-0.251662330656	-0.255427013438	-0.400108603636	-0.418182646495	-0.411729957558	-0.370424637708	-0.444035500276	-0.519386407217	-0.510847529484	-0.531704219416	-0.383975349138	-0.305356521921	-0.342666260254	-0.485069908599	-0.379790786643	-0.506877657554	-0.573105988136	-0.509585995904	-0.508905882856	-0.389878946585	-0.387163733812	-0.40000999525	-0.551118399129	-0.465098904239	-0.349616519409	-0.399148760073	-0.486229748509	-0.442947462729	-0.384307433663	-0.286317855854	-0.51927599313	-0.345287707202	-0.322717047177	-0.590567227194	-0.489357796129	-0.324311776601	-0.320667497202	-0.396406240735	-0.36491955159	-0.365106756026	-0.572174339253	-0.425571923704	-0.431676722953	-0.473663243646	-0.425570640212	-0.552731162121	-0.405979502116	-0.123888972598	-0.380983014526	-0.338392268767
IGDCC3	-0.550277928174	-0.462025024849	-0.394083771836	-0.511498332215	-0.497551001602	-0.392689601945	-0.33814489567	-0.22692527024	-0.430124303156	-0.460328042788	-0.582628094479	-0.491272198372	-0.457411389193	-0.42545120573	-0.405909349085	-0.448927261515	-0.567770118951	-0.480951992355	-0.473829660541	-0.331262832629	-0.426606591817	-0.405470549193	-0.514004180781	-0.494267788305	-0.365748589852	-0.516660822027	-0.500277121622	-0.211705829369	-0.477158366021	-0.578553711395	-0.310913866199	-0.189377323282	-0.290680722974	-0.252526948197	-0.378158285268	-0.519374276434	-0.491227575122	-0.497121403969	-0.457501024505	-0.583055195319	-0.254443672026	-0.354993248532	-0.308782223542	-0.34896095541	-0.46045304875	-0.572011275691	-0.442703331278	-0.59609652445	-0.472918548214	-0.354893096293	-0.594583534264	-0.396220007062	-0.271962200935	-0.487423180757	-0.494202160755	-0.394483883369	-0.343797636795	-0.188424104328	-0.333258481609	-0.448745341631	-0.45509153127	-0.197362457703	-0.148082782462	-0.142538720603	-0.279313663847	-0.400535523579	-0.364530681225	-0.260745293209	-0.310589035242	-0.414858909635	-0.51106224645	-0.493435743051	-0.529173197265	-0.380839051765	-0.28165037319	-0.357386421589	-0.512659240233	-0.371191576364	-0.520634342759	-0.588456014916	-0.461003206259	-0.510288578149	-0.324996197194	-0.406606056887	-0.362895568972	-0.515623679818	-0.413460503613	-0.363999856017	-0.462898579909	-0.478007191028	-0.426381380578	-0.441550063275	-0.242460946024	-0.569001471754	-0.289723223114	-0.357768780575	-0.48695586497	-0.410352933493	-0.32542077209	-0.438024734663	-0.339163042505	-0.310731154212	-0.256873481239	-0.583857818271	-0.390211390211	-0.384626056643	-0.452365146996	-0.44039375805	-0.617165109141	-0.414060226552	-0.121345387634	-0.393063975301	-0.273535983222
IKZF3	-0.583690033538	-0.588537461625	-0.525243975442	-0.602657027976	-0.542047602898	-0.464039080804	-0.531872604106	-0.410490049548	-0.55918135476	-0.556618167188	-0.662501982151	-0.514127172913	-0.601256446508	-0.533429457915	-0.504964258623	-0.521848889559	-0.637296815361	-0.355286016916	-0.547293992558	-0.43023274124	-0.54118441634	-0.613109860004	-0.574964939306	-0.591102326457	-0.568162288303	-0.528594090294	-0.548004780143	-0.333886140034	-0.471796447507	-0.619050686889	-0.490789596381	-0.447279853617	-0.421125400865	-0.476910246767	-0.340620614968	-0.56440682999	-0.590817839187	-0.549328215763	-0.544515862905	-0.562449008646	-0.439339315921	-0.458431895289	-0.383955743952	-0.594863828226	-0.518089225304	-0.607904839058	-0.531491882502	-0.598921789429	-0.573684610515	-0.594583534264	-0.512007070941	-0.520598228853	-0.368053584397	-0.540576262199	-0.574650357525	-0.534779745583	-0.477943713317	-0.338677396058	-0.50504255054	-0.578459864535	-0.572737647591	-0.342176357269	-0.205927509922	-0.251443587178	-0.3053952933	-0.46649184277	-0.517675627732	-0.402889239543	-0.488133043361	-0.577512253041	-0.601227620111	-0.532488328161	-0.627433790857	-0.39607190665	-0.361070928542	-0.418433757967	-0.594981727995	-0.480932489061	-0.627094198502	-0.602507939478	-0.549305314417	-0.58982524018	-0.543344354897	-0.499233918973	-0.571031972029	-0.527606996889	-0.511072279626	-0.406448945475	-0.519429145535	-0.552597879545	-0.616969257569	-0.526377978074	-0.383569115689	-0.603968773091	-0.431439388669	-0.389027847811	-0.61763633513	-0.550495006037	-0.480938409783	-0.505820264269	-0.598249179078	-0.442084001714	-0.409434981955	-0.61738519274	-0.495053328855	-0.507124388992	-0.600068678883	-0.546052242922	-0.590964326767	-0.486276738859	-0.235639741347	-0.491166683205	-0.437648444613
IRF1	-0.471605736186	-0.392298216396	-0.288298669802	-0.447771967764	-0.438663233714	-0.335043038346	-0.185241012024	-0.155238274818	-0.272496237216	-0.23924856958	-0.505691282293	-0.280563857839	-0.296400186387	-0.326690027729	-0.395517589317	-0.419670728394	-0.587398028958	-0.450973608106	-0.567914480368	-0.226561584578	-0.357796529305	-0.316347823451	-0.414355247407	-0.268984656592	-0.273926640354	-0.548935126061	-0.438963369399	-0.0224469811749	-0.281071034004	-0.430827698348	-0.187557117307	-0.0534088844727	-0.204444109864	-0.26540203213	-0.243646101516	-0.350130140367	-0.314088206577	-0.324719441166	-0.325080983581	-0.552569330926	-0.0829086473221	-0.232716259263	-0.271761499565	-0.204639277244	-0.46567436375	-0.610565737432	-0.292671396928	-0.492869482984	-0.382705194681	-0.396220007062	-0.520598228853	-0.274081746621	-0.215517162464	-0.434261806822	-0.462343499698	-0.364356582968	-0.210562803436	0.0333979294074	-0.210584515604	-0.3373581556	-0.192990465992	-0.0440428415528	-0.0713344950072	-0.00283079141937	-0.168787595131	-0.224342203519	-0.191240160993	-0.209844919033	-0.158601862865	-0.276720062044	-0.362778871882	-0.199111066989	-0.608474605366	-0.268387512719	-0.19319474413	-0.246278448659	-0.43041744893	-0.276110316764	-0.394718903482	-0.543994754743	-0.419009647102	-0.451102048349	-0.212586091251	-0.33108622441	-0.23703808861	-0.409252488323	-0.344801414274	-0.14832578904	-0.26711375229	-0.43163647951	-0.460275698535	-0.225698905775	-0.0732393502931	-0.498756891388	-0.157982740191	-0.269975775583	-0.621149456297	-0.382303180347	-0.179007969335	-0.18587957031	-0.188688773814	-0.152870611578	-0.133515739597	-0.597586731787	-0.220714611561	-0.223557876391	-0.266410033522	-0.33464775694	-0.458843090156	-0.208233843331	0.0807146091105	-0.207030491805	-0.130373936944
ISL2	-0.306321624351	-0.309380965171	-0.224628996756	-0.347771377816	-0.34635480059	-0.202817658785	-0.168836334774	-0.166576383999	-0.207587633193	-0.223930645792	-0.390970875644	-0.281630973181	-0.18747504049	-0.250300268366	-0.244345596529	-0.270973332097	-0.392483454177	-0.292980736405	-0.275181032816	-0.172795209628	-0.272861630464	-0.207719205712	-0.28978043682	-0.149316436515	-0.228153854427	-0.322535768234	-0.296665413622	-0.0913001148055	-0.271611356359	-0.332235213321	-0.214714077237	-0.136063911916	-0.204102535178	-0.258172048555	-0.209107463348	-0.349601193484	-0.332177197472	-0.293917353542	-0.314810130286	-0.341010702411	-0.12829009922	-0.185812033421	-0.263640221035	-0.184592738751	-0.341669786873	-0.354946962481	-0.309867883126	-0.379388871394	-0.321101596933	-0.271962200935	-0.368053584397	-0.215517162464	-0.168191201804	-0.290298093174	-0.298324111952	-0.250035533282	-0.224960577757	-0.0374753310376	-0.19285938584	-0.240937027998	-0.151774004529	-0.109902200383	-0.108095682846	-0.106792650961	-0.173029732562	-0.200659516005	-0.224636329708	-0.198422869732	-0.154833387837	-0.235628346137	-0.307444661625	-0.2122758782	-0.340364055179	-0.262896543133	-0.193088874226	-0.207174319855	-0.301846091925	-0.22483230201	-0.27109204304	-0.362120318902	-0.31317124	-0.230244175088	-0.163153194876	-0.271290291657	-0.181163692368	-0.344750400653	-0.309706831112	-0.183007676151	-0.227295150748	-0.270938955718	-0.230128095648	-0.217539204439	-0.146214194398	-0.360567115517	-0.158338017864	-0.248245493961	-0.348981607271	-0.272863180069	-0.176995326194	-0.223780300193	-0.161959695017	-0.162415354612	-0.164137031291	-0.355155837253	-0.192389332437	-0.180617109315	-0.200247422589	-0.224186838273	-0.333018390532	-0.171492615214	-0.0771779934153	-0.194502724521	-0.143893277842
