	b.mean	b.std	a.mean	a.std
RREB1_+_7107890.23-P1P2	-0.288448882534	0.0491068276671	-0.288448882534	0.0491068276671
RUNX1T1_+_93115566.23-P2	-0.0570958901986	0.018346549954	-0.0570958901986	0.018346549954
RUNX1T1_+_93115606.23-P2	-0.0682125337121	0.0244669387657	-0.0682125337121	0.0244669387657
S1PR2_+_10342062.23-P1P2	-0.204280343133	0.04646022953	-0.204280343133	0.04646022953
S1PR2_+_10342094.23-P1P2	-0.137467769246	0.0168903293764	-0.137467769246	0.0168903293764
SAMD1_+_14201604.23-P1P2	-0.18831578784	0.027315466932	-0.18831578784	0.027315466932
SAMD1_+_14201736.23-P1P2	-0.319698061838	0.0331136004132	-0.319698061838	0.0331136004132
SET_+_131451355.23-P1P2	-0.217664616844	0.0409954052298	-0.217664616844	0.0409954052298
SET_-_131451279.23-P1P2	-0.105707799416	0.0167423393307	-0.105707799416	0.0167423393307
SGK1_+_134496352.23-P1	-0.0301825097833	0.0255711253348	-0.0301825097833	0.0255711253348
